"조회일자","지역(시군)","지점명","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)"
"20190715","전남","해남군 삼산면","23.7","27.6","20.9","26.6","0.0","0.0","5.2","12.7","17.2","27.4","86.4","82.6"
"20190714","전남","해남군 삼산면","24.0","28.7","20.4","26.5","0.0","0.0","9.7","11.0","24.1","27.5","84.6","85.4"
"20190713","전남","해남군 삼산면","22.1","26.4","19.9","26.9","2.0","0.0","1.2","9.3","13.1","25.0","86.6","84.3"
"20190712","전남","해남군 삼산면","22.5","26.7","19.0","27.1","0.0","0.0","6.2","9.4","20.9","23.4","84.0","84.0"
"20190711","전남","해남군 삼산면","21.9","23.5","20.5","26.4","0.0","0.0","0.4","7.8","9.7","21.6","87.4","83.0"
"20190710","전남","해남군 삼산면","21.3","22.5","20.4","24.8","31.5","0.0","0.0","7.2","4.2","21.7","87.7","85.5"
"20190709","전남","해남군 삼산면","22.5","25.2","19.4","22.6","0.0","0.0","1.9","1.6","13.8","15.0","80.1","89.6"
"20190708","전남","해남군 삼산면","22.0","26.3","18.5","22.1","1.5","0.0","3.6","1.5","17.6","15.3","78.0","80.0"
"20190707","전남","해남군 삼산면","22.2","25.1","18.9","22.8","0.5","0.0","5.5","7.3","19.4","25.7","77.4","75.9"
"20190706","전남","해남군 삼산면","23.8","28.3","18.8","23.6","0.0","3.5","12.7","0.0","28.7","7.7","74.6","84.7"
"20190705","전남","해남군 삼산면","24.3","30.1","19.8","24.6","0.0","2.5","7.3","0.8","21.3","12.7","79.4","89.9"
"20190704","전남","해남군 삼산면","23.7","29.6","19.0","25.1","0.0","0.0","11.0","3.9","26.6","16.2","80.9","87.0"
"20190703","전남","해남군 삼산면","22.8","27.4","19.3","26.6","0.0","0.0","3.7","0.7","16.7","10.5","81.0","77.1"
"20190702","전남","해남군 삼산면","23.5","28.0","21.1","26.4","0.0","2.0","7.4","2.1","21.4","14.4","83.4","84.1"
"20190701","전남","해남군 삼산면","21.9","23.9","19.5","25.7","1.0","9.5","0.0","0.9","6.6","14.8","93.8","85.9"
"20190630","전남","해남군 삼산면","22.8","26.3","20.6","23.2","0.0","37.5","0.6","0.3","13.1","7.5","88.4","92.5"
"20190629","전남","해남군 삼산면","22.1","24.3","20.3","24.4","86.0","0.0","0.0","0.6","1.9","13.7","93.7","90.1"
"20190628","전남","해남군 삼산면","23.0","27.3","19.2","23.4","0.0","116.0","11.3","0.0","26.3","4.9","81.3","95.5"
"20190627","전남","해남군 삼산면","23.3","26.6","21.3","23.8","0.5","48.5","2.0","0.0","13.2","4.9","90.8","95.5"
"20190626","전남","해남군 삼산면","21.1","23.1","18.4","24.2","37.5","0.0","0.1","0.0","6.5","5.1","89.0","93.4"
"20190625","전남","해남군 삼산면","22.6","26.3","18.4","24.1","0.0","0.0","12.2","11.0","27.2","25.8","76.9","76.0"
"20190624","전남","해남군 삼산면","21.9","26.8","18.1","23.9","0.0","0.0","8.8","10.7","24.4","26.3","78.7","76.2"
"20190623","전남","해남군 삼산면","20.9","24.6","18.6","22.4","0.0","0.0","1.9","9.8","14.5","24.4","79.5","75.4"
"20190622","전남","해남군 삼산면","21.1","24.3","17.5","23.0","0.0","0.0","4.5","5.1","19.0","19.5","81.8","69.7"
"20190621","전남","해남군 삼산면","22.7","27.8","18.5","22.9","0.0","0.0","11.3","11.1","26.6","26.9","78.0","75.9"
"20190620","전남","해남군 삼산면","22.4","27.5","17.5","22.1","0.0","0.5","8.7","6.2","23.4","20.2","79.8","82.4"
"20190619","전남","해남군 삼산면","22.0","27.7","17.6","21.4","0.0","15.0","7.4","0.2","21.5","8.4","80.1","85.9"
"20190618","전남","해남군 삼산면","21.0","26.0","18.1","22.1","0.0","0.0","3.1","6.1","11.7","20.6","80.7","79.8"
"20190617","전남","해남군 삼산면","20.3","25.2","16.3","20.6","0.0","0.0","9.6","4.3","24.8","18.1","76.4","80.3"
"20190616","전남","해남군 삼산면","20.0","23.8","16.0","20.0","0.0","0.0","5.9","11.4","20.6","28.1","78.7","71.4"
"20190615","전남","해남군 삼산면","19.9","23.8","15.9","21.0","0.0","0.0","8.2","8.5","22.7","24.5","80.3","70.8"
"20190614","전남","해남군 삼산면","19.3","20.9","17.5","20.8","9.5","0.0","0.0","11.5","4.9","26.8","86.7","74.1"
"20190613","전남","해남군 삼산면","20.0","24.7","15.4","20.9","0.0","0.0","9.8","11.5","25.7","24.9","77.5","78.3"
"20190612","전남","해남군 삼산면","19.0","24.5","14.3","20.7","0.0","0.5","7.4","6.5","24.7","19.4","81.6","81.1"
"20190611","전남","해남군 삼산면","19.3","22.1","15.9","20.2","0.0","2.5","1.4","1.3","13.0","12.2","75.8","85.7"
"20190610","전남","해남군 삼산면","19.6","22.6","16.7","20.4","0.0","1.5","5.0","0.1","17.9","10.1","73.7","78.3"
"20190609","전남","해남군 삼산면","19.5","24.2","15.2","21.0","0.0","0.0","10.5","10.4","25.1","26.2","78.7","79.9"
"20190608","전남","해남군 삼산면","19.9","23.4","17.4","21.3","2.0","0.0","7.2","7.2","21.1","21.6","82.7","81.0"
"20190607","전남","해남군 삼산면","19.1","22.0","17.6","21.8","1.0","0.0","0.0","10.4","4.7","26.0","91.2","83.1"
"20190606","전남","해남군 삼산면","21.0","24.2","18.4","21.6","68.0","0.0","2.6","6.3","11.4","20.6","88.5","81.8"
"20190605","전남","해남군 삼산면","22.2","28.1","16.1","20.5","0.0","0.5","12.1","0.3","26.7","8.8","76.8","83.1"
"20190604","전남","해남군 삼산면","21.4","28.2","14.8","21.3","0.0","0.0","11.2","5.7","26.4","19.5","70.7","68.6"
"20190603","전남","해남군 삼산면","20.4","27.7","12.7","21.2","0.0","0.0","12.0","11.2","27.0","25.6","64.7","62.6"
"20190602","전남","해남군 삼산면","19.4","26.1","12.9","22.1","0.0","0.0","9.5","12.4","22.2","27.1","67.7","63.1"
"20190601","전남","해남군 삼산면","18.2","24.4","12.3","20.9","0.0","0.0","6.1","11.5","21.5","27.3","75.5","71.7"
"20190531","전남","해남군 삼산면","16.6","20.8","13.8","18.8","3.5","0.0","4.3","3.7","18.5","17.3","77.6","75.6"
"20190530","전남","해남군 삼산면","19.2","26.9","13.0","20.8","0.0","0.0","5.9","2.7","20.3","15.7","64.9","87.1"
"20190529","전남","해남군 삼산면","18.4","26.3","10.9","21.5","0.0","0.0","12.6","3.2","28.1","17.9","72.2","82.7"
"20190528","전남","해남군 삼산면","17.3","21.8","12.7","19.7","0.0","0.0","8.4","0.2","25.3","8.1","63.2","84.0"
"20190527","전남","해남군 삼산면","18.7","21.6","14.4","19.3","44.0","0.0","0.0","4.2","2.0","17.0","89.9","75.8"
"20190526","전남","해남군 삼산면","21.3","25.8","17.7","19.8","1.0","0.0","2.8","12.6","13.4","28.3","73.3","66.2"
"20190525","전남","해남군 삼산면","20.2","27.3","13.7","18.5","0.0","0.0","7.7","8.2","23.1","24.3","74.5","62.5"
"20190524","전남","해남군 삼산면","21.3","28.4","15.0","17.3","0.0","0.0","11.7","11.1","25.8","27.5","67.7","61.9"
"20190523","전남","해남군 삼산면","19.4","26.0","12.8","18.5","0.0","6.0","12.3","9.1","27.0","25.8","72.5","67.9"
"20190522","전남","해남군 삼산면","17.4","25.8","9.1","18.6","0.0","3.5","12.5","6.4","27.6","20.5","70.5","77.8"
"20190521","전남","해남군 삼산면","15.3","22.6","7.6","18.1","0.0","0.0","12.6","11.8","28.9","26.5","67.0","66.9"
"20190520","전남","해남군 삼산면","16.0","19.2","9.6","17.3","2.5","0.0","6.1","7.7","19.2","22.5","70.3","54.4"
"20190519","전남","해남군 삼산면","19.0","20.2","17.0","16.1","4.0","0.0","0.1","4.4","9.9","12.7","92.1","82.9"
"20190518","전남","해남군 삼산면","18.4","20.2","16.7","19.7","60.0","2.0","0.0","0.1","6.0","8.4","89.1","95.2"
"20190517","전남","해남군 삼산면","19.7","24.6","15.7","23.3","5.5","1.0","4.5","0.0","14.2","6.3","75.0","90.6"
"20190516","전남","해남군 삼산면","20.8","26.7","14.4","23.6","0.0","1.5","10.2","0.0","25.3","5.1","66.3","89.8"
"20190515","전남","해남군 삼산면","19.7","26.8","14.5","20.9","0.0","0.0","11.1","7.2","25.0","21.6","73.1","80.8"
"20190514","전남","해남군 삼산면","20.4","26.4","16.1","18.6","0.0","0.0","9.3","9.6","22.8","24.9","76.9","74.8"
"20190513","전남","해남군 삼산면","18.4","22.8","12.2","16.5","0.0","2.5","8.6","6.1","23.1","17.1","70.5","87.9"
"20190512","전남","해남군 삼산면","18.2","25.9","9.2","19.0","0.0","10.5","11.1","0.4","26.5","5.6","53.8","78.9"
"20190511","전남","해남군 삼산면","15.8","25.3","6.0","16.7","0.0","0.0","11.9","10.6","25.9","26.6","59.6","66.7"
"20190510","전남","해남군 삼산면","15.4","24.9","7.1","15.4","0.0","0.0","10.3","11.9","25.1","27.6","55.8","79.4"
"20190509","전남","해남군 삼산면","14.8","22.8","8.5","14.4","0.0","0.5","8.0","2.0","22.5","11.9","52.8","82.1"
"20190508","전남","해남군 삼산면","13.7","21.7","3.7","16.6","0.0","2.0","7.7","4.2","21.3","16.4","51.8","80.4"
"20190507","전남","해남군 삼산면","11.8","21.6","2.1","17.3","0.0","26.0","12.5","2.0","28.0","9.0","57.8","91.4"
"20190506","전남","해남군 삼산면","13.2","18.4","6.4","17.2","0.0","23.0","12.2","0.0","27.7","2.3","57.4","91.9"
"20190505","전남","해남군 삼산면","16.8","25.4","7.8","18.4","0.0","0.0","11.7","8.0","25.6","22.2","61.6","58.6"
"20190504","전남","해남군 삼산면","16.1","25.7","5.8","12.7","0.0","0.0","11.0","12.3","21.8","27.4","65.8","64.2"
"20190503","전남","해남군 삼산면","14.9","26.3","4.8","12.4","0.0","0.0","12.2","8.4","26.4","18.2","68.1","65.3"
"20190502","전남","해남군 삼산면","13.3","21.6","5.0","16.1","0.0","0.5","11.7","0.0","26.8","3.0","68.9","90.9"
"20190501","전남","해남군 삼산면","13.2","18.6","9.8","18.0","0.0","0.0","8.7","1.8","21.3","13.5","79.7","90.7"
"20190430","전남","해남군 삼산면","14.6","18.9","10.4","18.1","0.5","0.0","3.3","2.9","13.5","15.1","89.8","81.4"
"20190429","전남","해남군 삼산면","12.7","14.0","11.3","14.3","20.5","0.0","0.0","5.8","2.3","19.8","87.4","82.2"
"20190428","전남","해남군 삼산면","11.6","14.7","6.6","14.7","0.0","0.0","0.5","11.7","7.1","25.4","71.9","81.2"
"20190427","전남","해남군 삼산면","11.0","18.2","4.2","13.5","0.0","0.0","6.9","10.8","22.1","23.4","76.9","77.2"
"20190426","전남","해남군 삼산면","10.2","12.4","9.2","13.0","1.0","0.0","0.0","7.5","4.9","20.6","81.7","77.4"
"20190425","전남","해남군 삼산면","14.7","17.4","12.3","13.9","0.5","0.0","0.4","2.4","8.5","12.5","90.4","88.5"
"20190424","전남","해남군 삼산면","16.3","18.9","14.0","14.1","0.5","6.5","0.0","0.0","6.0","4.8","94.5","96.6"
"20190423","전남","해남군 삼산면","15.9","17.1","14.3","14.5","7.0","27.5","0.0","0.0","4.2","4.4","81.4","92.9"
"20190422","전남","해남군 삼산면","17.0","23.2","8.9","17.7","0.0","4.5","11.0","1.3","25.2","14.0","70.2","92.3"
"20190421","전남","해남군 삼산면","15.8","21.9","8.2","15.4","0.0","0.0","3.7","12.1","13.4","26.5","75.2","70.8"
"20190420","전남","해남군 삼산면","15.2","22.0","10.4","13.9","0.0","0.0","11.4","12.0","25.0","26.1","66.6","68.6"
"20190419","전남","해남군 삼산면","14.7","19.4","11.8","10.9","0.0","0.0","3.2","12.2","12.9","27.1","80.3","69.2"
"20190418","전남","해남군 삼산면","13.2","20.4","4.5","10.4","0.0","0.0","11.6","11.9","25.7","26.9","79.2","78.0"
"20190417","전남","해남군 삼산면","13.9","19.5","7.2","12.1","4.0","0.0","7.7","11.3","18.7","24.9","75.4","73.0"
"20190416","전남","해남군 삼산면","12.4","22.4","1.5","9.7","0.0","0.0","8.1","8.1","20.0","19.6","56.8","69.2"
"20190415","전남","해남군 삼산면","9.7","18.0","0.1","9.8","0.0","0.0","11.6","10.6","26.5","24.5","61.7","69.2"
"20190414","전남","해남군 삼산면","10.6","14.7","6.3","11.3","0.5","19.0","2.6","0.3","7.3","2.7","76.7","83.4"
"20190413","전남","해남군 삼산면","10.3","18.0","3.7","13.3","0.0","0.0","4.5","0.6","16.9","11.1","61.8","50.4"
"20190412","전남","해남군 삼산면","9.4","16.9","1.1","11.5","0.0","0.0","10.3","5.0","25.3","16.9","69.9","62.9"
"20190411","전남","해남군 삼산면","9.0","13.3","3.4","15.2","0.0","0.0","1.3","8.5","12.1","21.1","78.8","70.7"
"20190410","전남","해남군 삼산면","8.3","10.1","7.2","16.4","1.0","0.0","0.0","9.1","3.4","23.4","87.3","68.2"
"20190409","전남","해남군 삼산면","11.0","14.0","6.4","13.7","14.5","0.0","2.3","11.2","7.2","25.3","68.9","55.8"
"20190408","전남","해남군 삼산면","11.9","19.3","3.6","1.7","0.0","0.0","11.2","0.0","23.8","0.0","64.9","79.1"
"20190407","전남","해남군 삼산면","13.1","15.8","11.5","5.2","9.5","1.0","0.0","5.1","4.5","16.2","90.1","55.4"
"20190406","전남","해남군 삼산면","10.3","20.3","-0.7","9.4","0.0","19.0","11.1","6.9","23.2","18.7","64.3","71.8"
"20190405","전남","해남군 삼산면","10.0","16.6","2.6","11.8","0.0","6.0","9.5","0.1","20.2","7.9","74.6","89.3"
"20190404","전남","해남군 삼산면","7.1","15.5","-2.7","14.4","0.0","15.0","11.1","0.0","24.9","3.3","66.0","93.4"
"20190403","전남","해남군 삼산면","5.6","14.1","-3.2","17.5","0.0","0.0","11.8","10.6","26.0","23.2","51.3","81.4"
"20190402","전남","해남군 삼산면","7.4","13.5","0.4","17.0","0.0","0.0","11.1","10.4","25.4","22.0","53.7","77.6"
"20190401","전남","해남군 삼산면","7.2","11.8","0.5","16.0","0.0","0.0","10.6","5.2","24.2","14.4","55.3","76.0"
"20190331","전남","해남군 삼산면","6.6","9.6","4.2","14.8","0.0","0.0","9.2","10.4","24.5","21.7","42.6","48.7"
"20190330","전남","해남군 삼산면","8.5","12.7","5.8","14.0","0.0","0.0","7.9","9.8","19.0","20.7","62.8","61.5"
"20190329","전남","해남군 삼산면","10.0","18.3","2.4","15.5","0.0","0.0","9.6","9.4","21.8","19.8","60.0","81.7"
"20190328","전남","해남군 삼산면","12.1","18.7","6.3","12.3","0.0","0.0","8.5","11.1","19.1","23.9","70.1","83.5"
"20190327","전남","해남군 삼산면","12.1","16.1","5.5","11.1","0.0","0.0","9.7","10.9","21.5","22.9","78.0","74.3"
"20190326","전남","해남군 삼산면","9.5","18.4","0.2","10.5","0.0","0.5","10.6","8.1","22.4","20.6","75.3","82.1"
"20190325","전남","해남군 삼산면","5.7","12.3","-0.5","8.6","0.0","0.0","6.3","7.9","15.2","20.4","75.1","91.7"
"20190324","전남","해남군 삼산면","3.6","10.1","-3.1","7.1","0.0","0.0","11.2","9.8","24.5","19.3","64.4","81.3"
"20190323","전남","해남군 삼산면","5.5","10.0","2.7","5.0","0.0","0.0","8.1","10.6","18.1","22.9","57.4","79.2"
"20190322","전남","해남군 삼산면","4.9","8.1","3.1","4.9","0.0","0.0","9.1","9.7","22.1","21.5","61.4","73.3"
"20190321","전남","해남군 삼산면","8.8","14.6","4.6","2.1","0.0","10.0","0.1","0.0","4.2","5.3","84.0","93.6"
"20190320","전남","해남군 삼산면","11.9","17.8","3.8","7.4","18.5","2.0","0.2","0.0","4.8","7.5","81.4","61.8"
"20190319","전남","해남군 삼산면","8.2","17.4","-1.2","12.2","0.0","11.0","10.5","0.0","19.8","3.5","78.4","93.8"
"20190318","전남","해남군 삼산면","6.4","14.6","-1.9","8.8","0.0","13.5","4.4","0.6","13.2","7.3","65.6","88.9"
"20190317","전남","해남군 삼산면","6.9","13.3","0.1","6.1","0.0","0.0","10.7","10.9","22.8","23.3","64.0","72.1"
"20190316","전남","해남군 삼산면","6.3","11.3","1.9","6.8","0.0","0.0","9.4","0.0","20.9","3.5","65.4","88.4"
"20190315","전남","해남군 삼산면","7.9","13.3","2.0","13.5","0.0","52.5","6.0","0.0","14.0","1.1","70.8","97.8"
"20190314","전남","해남군 삼산면","4.9","12.0","-1.6","15.2","0.0","0.0","10.1","9.4","20.5","20.1","69.0","72.1"
"20190313","전남","해남군 삼산면","4.9","9.4","-0.5","12.2","0.0","0.0","6.9","10.8","14.1","21.7","58.8","66.4"
"20190312","전남","해남군 삼산면","6.9","13.0","2.6","7.2","0.0","0.0","6.0","10.5","16.7","20.8","75.5","79.2"
"20190311","전남","해남군 삼산면","5.8","11.3","-0.6","5.3","2.5","0.0","4.1","9.1","11.7","19.0","87.2","83.0"
"20190310","전남","해남군 삼산면","9.1","10.7","4.4","3.4","19.0","0.0","0.0","10.6","4.6","22.5","87.3","80.2"
"20190309","전남","해남군 삼산면","7.1","15.1","-2.5","3.9","3.0","0.0","4.2","8.3","12.5","18.4","76.3","72.6"
"20190308","전남","해남군 삼산면","5.0","14.2","-3.6","4.1","0.0","16.5","10.7","0.3","22.0","4.9","69.4","83.9"
"20190307","전남","해남군 삼산면","6.5","10.5","2.7","6.7","0.0","11.0","9.7","0.0","20.5","5.8","70.4","75.7"
"20190306","전남","해남군 삼산면","8.9","14.3","5.3","6.8","4.5","0.0","5.8","9.1","13.8","20.4","77.6","80.8"
"20190305","전남","해남군 삼산면","6.3","13.3","-1.1","8.8","0.0","2.5","0.0","0.0","8.1","2.0","80.6","98.9"
"20190304","전남","해남군 삼산면","7.9","12.6","2.2","12.5","0.0","18.0","8.2","2.7","15.7","10.8","70.2","94.8"
"20190303","전남","해남군 삼산면","9.7","14.3","6.4","7.2","0.0","0.0","0.0","2.6","7.5","11.7","68.9","75.7"
"20190302","전남","해남군 삼산면","8.0","13.9","0.7","2.0","0.0","0.0","0.4","10.2","8.0","20.5","66.4","60.5"
"20190301","전남","해남군 삼산면","6.5","12.6","1.7","3.9","0.0","0.0","8.4","6.8","17.6","16.0","66.2","68.5"
"20190228","전남","해남군 삼산면","7.3","13.1","2.4","8.6","0.0","17.5","7.7","0.0","15.2","1.6","69.5","86.2"
"20190227","전남","해남군 삼산면","7.0","12.1","3.1","5.5","0.5","0.0","0.0","10.2","5.6","16.4","77.2","63.8"
"20190226","전남","해남군 삼산면","5.4","12.6","0.7","2.7","0.0","0.0","9.6","10.6","18.3","19.3","57.6","56.9"
"20190225","전남","해남군 삼산면","4.9","11.7","-0.2","4.6","0.0","0.0","9.3","9.1","17.1","15.5","74.3","63.8"
"20190224","전남","해남군 삼산면","7.1","14.4","-0.5","4.5","0.0","0.0","10.0","8.4","18.6","16.2","68.3","79.5"
"20190223","전남","해남군 삼산면","5.6","14.0","-1.1","3.7","0.0","0.0","9.5","7.4","17.5","14.3","68.3","77.5"
"20190222","전남","해남군 삼산면","3.8","10.3","-0.7","0.4","0.0","0.0","0.7","9.6","8.5","16.0","75.8","52.4"
"20190221","전남","해남군 삼산면","3.8","9.0","0.4","1.7","0.0","0.0","8.4","0.9","16.4","9.9","66.4","40.2"
"20190220","전남","해남군 삼산면","3.0","7.7","-0.7","1.8","0.5","0.0","4.0","5.8","11.3","12.3","79.1","72.9"
"20190219","전남","해남군 삼산면","4.0","6.8","-0.1","3.5","24.5","0.0","0.0","0.0","2.5","5.8","88.9","63.8"
"20190218","전남","해남군 삼산면","-0.5","3.6","-3.0","0.8","0.0","0.0","0.0","3.4","1.9","8.9","65.8","55.9"
"20190217","전남","해남군 삼산면","1.2","5.2","-1.6","0.5","0.0","0.0","9.8","9.4","18.2","18.0","56.6","52.3"
"20190216","전남","해남군 삼산면","1.2","3.3","-0.4","0.8","0.0","0.0","2.6","4.1","9.3","10.0","61.7","57.8"
"20190215","전남","해남군 삼산면","1.3","5.2","-5.0","2.1","0.0","0.0","0.1","4.9","6.8","10.6","68.8","60.1"
"20190214","전남","해남군 삼산면","0.9","6.7","-4.7","8.1","0.0","0.0","3.6","5.7","9.8","13.0","48.0","72.0"
"20190213","전남","해남군 삼산면","2.4","6.7","-1.9","1.9","0.0","0.0","9.2","9.8","16.1","16.8","47.9","53.0"
"20190212","전남","해남군 삼산면","0.4","7.8","-8.0","-0.9","0.0","0.5","7.6","3.7","14.9","9.9","64.2","61.2"
"20190211","전남","해남군 삼산면","0.5","3.4","-3.0","-0.6","0.0","0.0","4.4","5.3","10.6","11.6","59.9","59.4"
"20190210","전남","해남군 삼산면","-0.9","3.4","-3.9","2.3","0.0","0.0","4.2","4.1","11.3","10.1","45.7","71.6"
"20190209","전남","해남군 삼산면","-0.7","1.8","-2.7","2.5","0.0","0.0","5.6","2.0","10.4","6.9","57.6","73.8"
"20190208","전남","해남군 삼산면","-1.3","2.8","-3.6","0.2","0.0","0.0","5.6","8.5","12.2","15.0","49.4","55.9"
"20190207","전남","해남군 삼산면","2.3","6.7","-2.5","-4.9","0.0","1.0","2.4","9.4","6.8","17.3","69.9","75.6"
"20190206","전남","해남군 삼산면","6.5","13.6","0.5","-6.2","0.0","1.0","3.9","6.1","9.8","12.0","71.8","81.8"
"20190205","전남","해남군 삼산면","3.4","11.7","-4.4","-5.3","0.0","2.0","8.5","4.5","15.7","11.8","64.4","83.1"
"20190204","전남","해남군 삼산면","4.0","7.5","-0.6","-4.4","0.0","0.0","8.9","3.2","15.4","9.6","53.8","76.9"
"20190203","전남","해남군 삼산면","9.9","15.4","6.3","-3.1","6.0","0.0","0.0","4.6","0.8","11.5","89.8","75.6"
"20190202","전남","해남군 삼산면","3.7","10.0","-4.1","-1.1","0.0","0.0","4.4","5.1","11.7","11.0","74.7","50.9"
"20190201","전남","해남군 삼산면","0.9","4.9","-3.2","-1.1","0.0","0.0","7.1","9.1","13.8","15.7","64.4","63.8"
"20190131","전남","해남군 삼산면","1.1","5.3","-1.1","-1.4","7.5","0.0","3.0","1.5","5.5","7.4","81.5","72.6"
"20190130","전남","해남군 삼산면","2.9","8.4","-2.8","-3.7","0.0","0.0","0.9","6.3","6.6","13.6","60.1","71.5"
"20190129","전남","해남군 삼산면","0.6","8.1","-5.5","-3.3","0.0","0.5","9.4","4.0","15.5","9.8","56.9","75.2"
"20190128","전남","해남군 삼산면","3.8","8.9","-0.5","-1.0","0.0","0.0","5.2","7.0","9.6","12.3","63.3","53.4"
"20190127","전남","해남군 삼산면","-0.1","6.5","-6.7","-5.0","0.0","0.0","9.3","8.8","15.5","15.0","71.6","56.3"
"20190126","전남","해남군 삼산면","0.2","2.6","-4.2","-6.3","0.0","0.0","8.1","3.9","14.4","11.0","57.6","66.1"
"20190125","전남","해남군 삼산면","-0.2","6.8","-6.8","-6.7","0.0","0.0","2.4","5.1","8.0","11.8","68.3","63.4"
"20190124","전남","해남군 삼산면","2.5","8.3","-4.1","-7.1","0.0","0.0","9.2","8.9","14.9","14.8","49.8","61.5"
"20190123","전남","해남군 삼산면","3.0","10.6","-3.9","-2.6","0.0","0.0","8.0","2.8","12.6","8.1","70.8","67.5"
"20190122","전남","해남군 삼산면","2.6","10.0","-4.7","5.3","0.0","0.0","8.1","4.4","13.2","9.0","71.4","71.6"
"20190121","전남","해남군 삼산면","3.0","7.1","-0.8","2.1","0.0","0.0","7.5","5.8","13.3","10.8","59.6","80.1"
"20190120","전남","해남군 삼산면","3.2","5.1","0.7","1.1","0.0","0.0","6.1","7.5","11.5","12.4","66.0","76.0"
"20190119","전남","해남군 삼산면","1.6","9.5","-6.4","1.9","1.0","0.0","2.6","8.0","5.2","13.4","82.9","63.2"
"20190118","전남","해남군 삼산면","0.1","8.4","-6.6","4.2","0.0","0.0","7.8","4.7","12.7","8.6","76.9","85.4"
"20190117","전남","해남군 삼산면","1.3","5.9","-3.1","5.3","0.0","2.5","4.9","3.8","9.4","6.8","62.4","89.3"
"20190116","전남","해남군 삼산면","-0.9","1.8","-3.3","5.3","0.0","19.5","8.7","0.0","14.0","1.4","58.2","96.2"
"20190115","전남","해남군 삼산면","1.7","7.9","-2.6","4.3","0.0","0.0","5.0","8.8","9.5","12.8","75.2","84.2"
"20190114","전남","해남군 삼산면","1.2","8.4","-5.3","1.2","0.0","2.5","6.7","4.6","11.2","9.5","77.4","79.2"
"20190113","전남","해남군 삼산면","2.0","7.3","-3.9","-3.3","0.0","9.0","7.6","6.1","11.7","11.6","77.2","83.7"
"20190112","전남","해남군 삼산면","4.1","8.8","-0.8","-7.8","1.5","2.0","6.3","5.8","10.9","11.2","80.3","85.9"
"20190111","전남","해남군 삼산면","3.9","10.1","-1.2","-4.3","0.0","0.5","5.7","2.9","10.7","7.8","65.3","86.0"
"20190110","전남","해남군 삼산면","2.1","5.6","-1.2","-0.9","0.0","1.0","2.2","3.3","7.7","8.1","61.7","84.4"
"20190109","전남","해남군 삼산면","0.2","4.0","-3.1","1.4","0.0","0.0","3.6","3.6","8.6","8.0","46.2","69.0"
"20190108","전남","해남군 삼산면","1.9","5.4","-2.8","4.4","0.0","5.5","2.7","0.0","7.1","2.3","65.8","85.6"
"20190107","전남","해남군 삼산면","0.6","6.1","-6.1","2.9","0.0","1.5","7.2","0.0","11.5","3.4","71.4","71.4"
"20190106","전남","해남군 삼산면","1.3","5.2","-2.4","2.9","0.0","0.0","7.9","8.2","12.7","12.7","54.9","59.5"
"20190105","전남","해남군 삼산면","2.4","5.9","-2.2","1.4","0.0","0.0","5.1","2.6","8.6","6.5","62.2","65.3"
"20190104","전남","해남군 삼산면","-1.3","3.4","-7.4","-0.1","0.0","0.0","0.1","2.8","3.2","7.6","69.9","61.7"
"20190103","전남","해남군 삼산면","-0.5","5.5","-5.6","1.0","0.0","0.0","9.0","8.5","12.9","11.6","66.6","59.5"
"20190102","전남","해남군 삼산면","1.4","4.4","-2.6","1.7","0.0","0.0","3.8","7.4","7.9","10.3","61.6","73.3"
"20190101","전남","해남군 삼산면","1.3","4.6","-2.5","0.6","0.0","0.0","1.6","8.0","5.6","12.1","63.2","74.0"
"20181231","전남","해남군 삼산면","-1.3","2.8","-5.4","0.0","0.0","0.0","8.8","0.0","13.1","0.0","58.3","0.0"
"20181230","전남","해남군 삼산면","-1.6","1.2","-3.8","0.0","0.0","0.0","7.1","0.0","11.8","0.0","63.9","0.0"
"20181229","전남","해남군 삼산면","-3.3","0.3","-6.8","0.0","0.0","0.0","7.3","0.0","11.2","0.0","68.7","0.0"
"20181228","전남","해남군 삼산면","-3.7","-0.6","-5.9","0.0","0.0","0.0","3.2","0.0","7.3","0.0","74.9","0.0"
"20181227","전남","해남군 삼산면","-1.8","1.5","-3.9","0.0","0.0","0.0","7.4","0.0","11.9","0.0","57.2","0.0"
"20181226","전남","해남군 삼산면","4.0","6.9","1.4","0.0","0.0","0.0","1.9","0.0","5.8","0.0","61.3","0.0"
"20181225","전남","해남군 삼산면","1.6","5.6","-4.0","0.0","0.0","0.0","2.2","0.0","5.3","0.0","67.9","0.0"
"20181224","전남","해남군 삼산면","2.4","6.2","-3.2","0.0","0.0","0.0","8.7","0.0","12.7","0.0","61.8","0.0"
"20181223","전남","해남군 삼산면","6.7","9.6","3.5","0.0","2.5","0.0","7.4","0.0","11.6","0.0","66.4","0.0"
"20181222","전남","해남군 삼산면","7.1","13.3","1.9","0.0","1.0","0.0","1.5","0.0","5.7","0.0","88.1","0.0"
"20181221","전남","해남군 삼산면","8.0","16.9","1.8","0.0","0.0","0.0","3.6","0.0","7.5","0.0","84.5","0.0"
"20181220","전남","해남군 삼산면","9.6","12.6","5.7","0.0","0.0","0.0","0.3","0.0","2.9","0.0","89.6","0.0"
