지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),적산온도_7d,적산온도_14d,적산온도_30d,적산온도_60d,적산온도_90d,적산온도_120d,누적강수량_7d,누적강수량_14d,누적강수량_30d,누적강수량_60d,누적강수량_90d,누적강수량_120d,누적일조시간_7d,누적일조시간_14d,누적일조시간_30d,누적일조시간_60d,누적일조시간_90d,누적일조시간_120d,누적일사량_7d,누적일사량_14d,누적일사량_30d,누적일사량_60d,누적일사량_90d,누적일사량_120d
해남,2021-11-26,4.1,0.0,75.4,9.4,0.0,48.7,100.6,276.7,777.5999999999999,1448.5,2227.8,6.799999999999886,6.799999999999943,55.29999999999999,123.8,202.3,364.7000000000001,34.8,93.4,190.3,390.6,526.2,712.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-11-27,3.7,0.0,70.3,9.5,0.0,43.5,97.2,267.9,759.6,1426.3,2204.8,6.799999999999886,6.799999999999943,55.29999999999999,123.6,187.9,360.9,37.2,96.2,189.5,399.9,533.4,714.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-11-28,4.1,0.0,79.0,9.5,0.0,37.6,93.3,259.90000000000003,741.0,1405.4,2180.3,6.599999999999886,6.799999999999943,55.29999999999999,87.1,187.9,360.20000000000005,45.49999999999999,97.1,189.4,409.4,536.1,713.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-11-29,7.3,0.0,78.1,8.6,0.0,38.1,92.6,256.0,726.9,1387.2,2159.6,5.099999999999886,6.799999999999943,53.89999999999999,79.7,187.9,360.20000000000005,50.9,96.4,196.9,409.4,535.7,718.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-11-30,9.4,24.0,77.5,0.2,0.0,42.1,94.5,254.1,716.0,1371.6999999999998,2141.1,23.999999999999886,30.799999999999944,77.89999999999999,103.7,195.7,365.2000000000001,48.5,88.10000000000001,187.9,400.9,535.6,713.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-01,3.7,0.0,60.5,7.3,0.0,38.5,91.7,244.7,699.3,1353.4,2118.1000000000004,23.999999999999886,30.799999999999944,77.89999999999999,103.7,193.2,336.20000000000005,53.3,86.6,187.5,398.2,542.9000000000001,716.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-02,3.0,0.1,73.1,1.4,0.0,35.300000000000004,87.5,237.6,680.4,1334.1,2093.1000000000004,24.099999999999888,30.899999999999945,77.99999999999999,103.8,192.8,336.3,45.9,78.80000000000001,182.6,389.0,542.7,705.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-03,5.4,0.0,70.9,3.9,0.0,36.6,85.3,233.0,662.5,1316.7,2069.6,24.099999999999888,30.899999999999945,77.99999999999999,103.8,192.8,336.3,40.39999999999999,75.2,178.2,383.5,540.8,697.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-04,5.5,0.0,69.0,8.5,0.0,38.400000000000006,81.89999999999999,227.2,646.0,1300.3,2047.2,24.099999999999888,30.899999999999945,77.99999999999999,103.8,191.3,336.3,39.39999999999999,76.6,178.0,382.3,549.3,695.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-05,1.9,0.0,77.6,9.4,0.0,36.2,73.8,217.3,626.9,1279.8,2021.9,24.099999999999888,30.699999999999942,77.99999999999999,103.8,191.3,336.3,39.3,84.8,183.2,381.5,558.6,693.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-06,4.3,0.0,81.9,9.4,0.0,33.2,71.3,206.9,609.8000000000001,1261.4,2000.1,24.099999999999888,29.199999999999942,77.99999999999999,103.8,190.9,336.3,40.1,91.0,183.4,385.8,566.8,700.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-07,5.1,0.0,73.5,9.1,0.0,28.9,71.0,197.0,593.1999999999999,1245.0,1978.0,0.0999999999998863,24.099999999999945,77.99999999999999,103.7,190.9,336.3,48.99999999999999,97.5,183.9,388.6,569.8,699.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-08,3.1,0.0,83.0,8.9,0.0,28.3,66.8,189.2,573.0,1226.5,1954.9,0.0999999999998863,24.099999999999945,44.49999999999999,103.7,190.8,336.3,50.6,103.9,192.3,390.6,573.4,699.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-09,6.6,0.0,77.4,3.5,0.0,31.9,67.2,187.6,556.6999999999999,1211.6,1935.4,0.0,24.099999999999945,43.7,91.5,184.6,336.3,52.7,98.6,193.7,390.8,574.5,692.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-10,9.9,0.2,79.0,5.8,0.0,36.4,73.0,188.9,551.0,1198.9,1919.4,0.1999999999998863,24.299999999999944,41.09999999999999,87.2,184.8,336.5,54.6,95.0,197.5,396.6,571.3000000000001,693.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-11,5.9,0.0,83.9,2.5,0.0,36.8,75.2,186.4,538.5999999999999,1182.1,1899.7,0.1999999999998863,24.299999999999944,34.89999999999999,87.2,184.8,336.5,48.6,88.0,195.1,395.6,566.4,696.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-12,6.2,0.0,67.3,4.2,0.0,41.1,77.3,185.7,524.4,1165.2,1882.9,0.1999999999998863,24.299999999999944,31.09999999999999,87.2,184.2,319.29999999999995,43.39999999999999,82.69999999999999,195.1,395.2000000000001,570.5999999999999,699.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-13,1.3,0.0,55.6,8.5,0.0,38.1,71.30000000000001,179.9,504.9,1144.2,1859.7,0.1999999999998863,24.299999999999944,31.099999999999994,87.2,180.9,319.29999999999995,42.5,82.6,196.9,399.4,578.1999999999999,699.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-14,0.3,0.0,78.1,5.7,0.0,33.300000000000004,62.2,172.2,485.7,1121.9,1834.4,0.1999999999998863,0.2999999999999432,31.099999999999994,84.0,180.8,319.29999999999995,39.1,88.1,194.0,398.9,581.5,700.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-15,4.7,0.0,84.8,6.4,0.0,34.9,63.2,168.9,476.9,1105.5,1813.7,0.1999999999998863,0.2999999999999432,31.099999999999994,80.0,170.9,309.9,36.6,87.2,191.1,405.3,587.8,697.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-16,6.7,1.8,89.3,0.5,0.0,35.0,66.89999999999999,168.1,476.3,1089.3,1797.3,1.9999999999998863,1.9999999999999432,32.89999999999999,81.8,172.7,311.4,33.599999999999994,86.3,183.1,395.3,583.6,691.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-17,0.5,1.0,71.3,2.8,0.0,25.6,62.0,162.1,468.7,1068.4,1774.7,2.799999999999886,2.999999999999943,33.89999999999999,82.8,173.7,312.4,30.599999999999994,85.2,177.10000000000002,388.3,584.5,686.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-18,-2.4,0.1,71.1,6.2,0.0,17.3,54.1,152.5,455.7,1045.3,1746.6999999999998,2.8999999999998862,3.0999999999999432,33.99999999999999,82.6,173.8,312.5,34.3,82.9,174.1,388.3,579.4,682.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-19,2.4,0.0,65.4,6.0,0.0,13.5,54.6,147.3,449.1,1024.8,1724.5,2.8999999999998862,3.0999999999999432,33.99999999999999,82.6,173.8,284.5,36.1,79.5,172.6,392.6,575.1999999999999,688.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-20,2.7,0.0,78.4,7.8,0.0,14.9,53.0,141.1,441.4,1006.0,1701.8,2.8999999999998862,3.0999999999999432,33.99999999999999,82.6,151.0,284.5,35.4,77.89999999999999,173.3,391.4,578.2,689.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-21,4.3,0.0,83.0,8.0,0.0,18.9,52.2,135.4,435.5,986.6,1680.5,2.8999999999998862,3.0999999999999432,33.79999999999999,82.49999999999999,151.0,272.40000000000003,37.7,76.8,180.10000000000002,390.0,577.0,696.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-22,1.6,0.0,75.1,7.7,0.0,15.8,50.7,130.2,427.5,967.6,1655.6,2.8999999999998862,3.0999999999999432,32.29999999999999,82.49999999999999,151.0,266.2,38.99999999999999,75.60000000000001,184.6,387.3,575.5,703.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-23,0.7,0.0,72.3,9.1,0.0,9.8,44.8,125.5,418.0,950.2,1631.1,1.0999999999998864,3.0999999999999432,27.199999999999992,82.49999999999999,151.0,243.5,47.6,81.19999999999999,191.1,389.8,576.7,712.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-24,0.9,0.0,74.5,2.4,0.0,10.2,35.8,119.1,408.2,929.3,1606.4,0.0999999999998863,2.899999999999943,27.199999999999992,82.49999999999999,151.0,243.5,47.2,77.8,191.0,382.1,573.5,706.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-25,-3.9,2.2,77.1,0.6,0.0,8.7,26.000000000000004,109.0,393.8,904.4,1577.3,2.1999999999998865,5.099999999999943,29.39999999999999,84.69999999999999,153.2,234.4,41.6,75.89999999999999,182.8,373.4,571.6,703.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-26,-7.0,1.2,79.1,6.7,0.0,-0.7000000000000002,12.8,97.9,374.6,875.5,1546.4,3.3999999999998867,6.299999999999943,30.599999999999994,85.89999999999999,154.39999999999998,232.9,42.3,78.39999999999999,180.10000000000002,370.4,570.7,706.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-27,-4.9,0.0,82.8,5.1,0.0,-8.3,6.6,89.30000000000001,357.20000000000005,848.9,1515.6,3.3999999999998867,6.299999999999943,30.599999999999994,85.89999999999999,154.2,218.5,39.6,75.0,175.70000000000002,365.2000000000001,575.6,709.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-28,0.1,0.0,82.8,2.8,0.0,-12.500000000000002,6.4,85.3,345.2,826.3000000000001,1490.7,3.3999999999998867,6.299999999999943,30.599999999999994,85.89999999999999,117.7,218.5,34.4,72.10000000000001,169.0,358.4,578.4000000000001,705.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-29,3.1,0.0,73.9,3.6,0.0,-11.0,4.8,81.1,337.1,808.0,1468.3,3.3999999999998867,6.299999999999943,30.599999999999994,84.5,110.3,218.5,30.299999999999997,69.3,164.0,360.9,573.4000000000001,699.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-30,2.4,0.0,55.6,6.4,0.0,-9.3,0.4999999999999995,74.1,328.2,790.1,1445.8,3.3999999999998867,4.499999999999943,6.599999999999993,84.5,110.3,202.3,27.599999999999994,75.2,170.2,358.1,571.1,705.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2021-12-31,-1.5,0.0,68.1,4.5,0.0,-11.7,-1.5000000000000004,68.9,313.6,768.2,1422.3,3.3999999999998867,3.499999999999943,6.599999999999993,84.5,110.3,199.8,29.7,76.9,167.39999999999998,354.9,565.6,710.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-01,-2.1,0.0,54.6,8.2,0.0,-9.9,-1.2000000000000006,63.8,301.4,744.2,1397.9,1.1999999999998865,3.3999999999999435,6.499999999999994,84.5,110.3,199.3,37.3,78.89999999999999,174.20000000000002,356.8,563.1999999999999,716.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-02,-1.6,0.0,75.4,4.9,0.0,-4.5,-5.200000000000001,56.8,289.8,719.3,1373.5,0.0,3.3999999999999435,6.499999999999994,84.5,110.3,199.3,35.5,77.8,175.20000000000002,353.4,558.7,716.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-03,-2.5,0.0,78.1,9.2,0.0,-2.1,-10.4,48.8,276.0,694.8,1349.1,0.0,3.3999999999999435,6.499999999999994,84.5,110.3,197.8,39.6,79.2,175.9,353.9,558.2,725.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-04,0.0,0.0,68.1,7.9,0.0,-2.2,-14.7,46.9,264.2,673.8,1326.7,0.0,3.3999999999999435,6.499999999999994,84.5,110.3,197.8,44.7,79.1,174.4,357.6,555.9,733.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-05,0.3,1.9,60.4,0.1,0.0,-5.000000000000001,-16.0,42.9,249.8,652.6999999999999,1304.3,1.8999999999998864,5.299999999999943,8.399999999999993,86.4,112.2,199.3,41.2,71.5,165.1,348.5,550.9,731.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-06,0.9,0.0,57.5,9.4,0.0,-6.5,-15.8,38.7,235.7,631.9000000000001,1283.7,1.8999999999998864,5.299999999999943,8.399999999999993,86.4,112.1,199.3,44.2,71.8,165.4,349.3,554.0,735.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-07,-2.8,0.0,72.4,9.0,0.0,-7.8,-19.5,32.8,222.0,605.8,1259.3000000000002,1.8999999999998864,5.299999999999943,8.399999999999993,52.9,112.1,199.2,48.7,78.39999999999999,165.5,357.8,556.1,738.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-08,-1.6,0.0,77.1,9.2,0.0,-7.299999999999999,-17.2,24.6,212.2,581.3,1236.2,1.8999999999998864,3.099999999999943,8.399999999999993,52.1,99.9,193.0,49.7,87.0,171.2,364.9,562.0,745.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-09,0.1,0.0,81.3,6.3,0.0,-5.6,-10.1,14.8,203.7,565.8,1213.7,1.8999999999998864,1.899999999999943,8.199999999999992,49.3,95.4,193.0,51.1,86.6,171.70000000000002,369.2000000000001,568.3,743.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-10,0.0,0.0,77.3,8.4,0.0,-3.1,-5.2,8.899999999999999,195.3,547.5,1191.0,1.8999999999998864,1.899999999999943,8.199999999999992,43.1,95.4,193.0,50.3,89.9,177.60000000000002,372.7,573.2,744.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-11,-1.5,1.3,74.9,3.7,0.0,-4.6,-6.8,1.1999999999999993,186.9,525.6,1166.4,3.1999999999998865,3.199999999999944,9.499999999999991,40.6,96.7,193.7,46.1,90.8,177.1,372.2,572.3,747.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-12,-2.7,0.0,74.4,6.7,0.0,-7.6,-12.6,-2.8000000000000007,177.1,502.1,1141.4,1.2999999999998864,3.199999999999944,9.499999999999991,40.6,96.7,190.4,52.7,93.9,175.29999999999998,372.2,574.7,753.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-13,-2.5,1.7,76.5,5.5,0.0,-11.0,-17.5,-5.6000000000000005,166.6,480.1,1116.3,2.9999999999998863,4.899999999999944,11.199999999999992,42.3,95.2,192.0,48.8,93.0,175.1,369.1,574.0,756.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-14,-1.6,0.0,64.6,8.9,0.0,-9.8,-17.6,-11.9,157.0,465.0,1093.6,2.9999999999998863,4.899999999999944,11.199999999999992,42.3,91.2,182.1,48.7,97.4,177.6,368.7,582.9,765.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-15,0.6,0.0,74.5,7.5,0.0,-7.6,-14.9,-18.000000000000004,150.1,458.3,1071.3,2.9999999999998863,4.899999999999944,9.399999999999991,42.3,91.2,182.1,47.0,96.7,184.6,367.7,579.9,768.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-16,0.7,0.0,68.8,3.8,0.0,-7.0,-12.6,-17.8,144.3,450.9,1050.6,2.9999999999998863,4.899999999999944,8.399999999999993,42.3,91.2,182.1,44.49999999999999,95.6,185.6,362.7000000000001,573.9,770.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-17,0.1,0.1,66.9,3.7,0.0,-6.9,-10.0,-15.3,137.20000000000002,440.4,1030.0,3.0999999999998864,4.999999999999943,8.399999999999993,42.4,91.0,182.2,39.8,90.1,183.1,357.2,571.4,762.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-18,-2.1,0.0,54.5,9.6,0.0,-7.5,-12.1,-19.8,127.5,429.3,1005.0,1.7999999999998864,4.999999999999943,8.399999999999993,42.4,91.0,182.2,45.7,91.8,186.7,359.29999999999995,579.3000000000001,761.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-19,-2.2,0.0,68.1,9.2,0.0,-7.0,-14.6,-24.7,116.4,416.7,981.3,1.7999999999998864,3.0999999999999432,8.399999999999993,42.4,91.0,159.39999999999998,48.2,100.9,188.1,361.4,579.5,766.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-20,-2.9,0.0,61.3,9.6,0.0,-7.4,-18.4,-31.9,103.5,403.6,954.7,0.0999999999998863,3.0999999999999432,8.399999999999993,42.2,90.9,159.39999999999998,52.3,101.1,189.7,369.8,579.7,766.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-21,-1.5,0.0,70.1,6.3,0.0,-7.300000000000001,-17.1,-35.0,95.2,392.5,932.6,0.0999999999998863,3.0999999999999432,8.399999999999993,40.7,90.9,159.39999999999998,49.69999999999999,98.4,188.3,372.9,575.5999999999999,763.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-22,6.8,0.0,62.9,2.6,0.0,-1.1000000000000003,-8.700000000000001,-28.90000000000001,96.6,389.1,921.3,0.0999999999998863,3.0999999999999432,8.399999999999993,35.6,90.9,159.39999999999998,44.79999999999999,91.8,181.8,372.9,571.6,758.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-23,5.8,0.0,71.0,0.4,0.0,4.0,-3.000000000000001,-24.0,95.1,384.2,905.3,0.0999999999998863,3.0999999999999432,8.399999999999993,35.6,90.9,159.39999999999998,41.39999999999999,85.9,179.8,370.8,561.9,753.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-24,3.2,0.0,72.8,3.5,0.0,7.1,0.1999999999999993,-16.900000000000002,92.1,376.9,887.5,0.0,3.0999999999999432,6.199999999999993,35.6,90.9,159.39999999999998,41.19999999999999,81.0,182.7,365.5,556.0999999999999,754.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-25,4.1,0.0,73.6,0.0,0.0,13.3,5.799999999999999,-5.800000000000002,92.1,368.8,869.7,0.0,1.7999999999999432,4.999999999999993,35.6,90.9,159.39999999999998,31.6,77.3,176.0,356.1,546.4,746.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-26,3.0,0.0,64.3,6.9,0.0,18.5,11.5,2.0999999999999988,91.4,359.3,851.0,0.0,1.7999999999999432,4.999999999999993,35.6,90.9,159.2,29.3,77.5,177.79999999999998,353.5,543.0,753.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-27,1.4,0.0,60.3,8.4,0.0,22.8,15.4,3.3999999999999986,88.7,348.6,829.7,0.0,0.0999999999999431,4.999999999999993,35.6,90.9,122.7,28.1,80.39999999999999,183.4,352.40000000000003,541.8000000000001,761.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-28,0.5,0.0,60.1,8.8,0.0,24.8,17.5,0.7999999999999985,81.9,337.9,808.8,0.0,0.0999999999999431,4.999999999999993,35.6,89.5,115.3,30.6,80.30000000000001,188.6,352.6,549.5,762.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-29,-0.3,0.0,54.0,7.9,0.0,17.700000000000003,16.599999999999998,-1.9000000000000012,72.2,326.3,788.1999999999999,0.0,0.0999999999999431,4.999999999999993,11.6,89.5,115.3,35.9,80.7,190.1,360.3,548.2,761.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-30,-0.5,0.0,55.0,9.1,0.0,11.4,15.4,-0.9000000000000015,68.0,312.70000000000005,767.3,0.0,0.0999999999999431,4.999999999999993,11.6,89.5,115.3,44.6,86.0,194.7,362.1,549.6,760.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-01-31,-1.0,0.0,65.4,9.6,0.0,7.199999999999999,14.3,0.1999999999999986,63.99999999999999,301.6,744.4,0.0,0.0,4.999999999999993,11.5,89.5,115.3,50.7,91.9,196.1,370.3,552.9,759.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-01,1.2,0.3,65.3,5.1,0.0,4.3,17.599999999999998,2.9999999999999987,59.8,292.8,722.3,0.2999999999998863,0.2999999999999431,5.299999999999993,11.8,89.8,115.6,55.8,87.39999999999999,196.3,371.5,549.7,755.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-02,0.5,0.0,56.9,6.8,0.0,1.7999999999999998,20.3,5.999999999999998,54.8,282.0,700.8,0.2999999999998863,0.2999999999999431,5.299999999999993,11.8,89.8,115.6,55.7,85.0,193.9,369.8,547.8,752.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-03,-1.2,0.0,55.0,9.3,0.0,-0.8,22.0,4.799999999999998,51.7,269.0,678.5999999999999,0.2999999999998863,0.2999999999999431,5.299999999999993,11.8,89.8,115.6,56.6,84.7,195.3,369.7,552.9000000000001,751.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-04,-1.2,0.0,58.5,8.0,0.0,-2.5,22.3,3.2999999999999985,46.2,253.1,656.0,0.2999999999998863,0.2999999999999431,3.399999999999993,11.8,89.8,115.6,55.8,86.4,203.2,368.3,551.7,754.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-05,-2.4,1.1,79.6,2.5,0.0,-4.6,13.1,-1.3322676295501878e-15,38.7,235.7,631.9,1.3999999999998864,1.3999999999999433,4.499999999999993,12.9,90.9,116.6,50.39999999999999,86.30000000000001,196.3,361.7,545.6,750.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-06,-0.6,0.1,66.8,6.9,0.0,-4.7,6.7,2.1999999999999984,35.0,224.2,608.0,1.4999999999998863,1.4999999999999434,4.599999999999993,13.0,57.5,116.7,48.2,92.8,194.2,359.7,552.0,750.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-07,-0.7,0.0,47.9,1.2,0.0,-4.4,2.8,3.0999999999999988,27.7,215.3,584.4,1.4999999999998863,1.4999999999999434,4.599999999999993,13.0,56.7,104.5,39.8,90.5,186.2,357.4,551.1,748.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-08,1.4,0.0,47.0,9.3,0.0,-4.199999999999999,0.1,4.399999999999999,19.2,208.1,570.1999999999999,1.1999999999998865,1.4999999999999434,4.599999999999993,12.8,53.9,100.0,44.0,99.8,189.2,360.9,558.4,757.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-09,0.3,0.0,63.6,6.5,0.0,-4.4,-2.6,4.699999999999998,13.599999999999998,200.0,552.2,1.1999999999998865,1.4999999999999434,4.599999999999993,12.8,47.7,100.0,43.7,99.4,187.3,364.9,560.0,760.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-10,2.7,0.0,58.9,9.8,0.0,-0.5,-1.2999999999999998,8.899999999999999,10.099999999999998,195.8,534.4999999999999,1.1999999999998865,1.4999999999999434,3.299999999999993,12.8,43.9,100.0,44.2,100.8,193.4,370.5,565.6,765.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-11,1.2,0.0,60.6,9.9,0.0,1.9,-0.5999999999999999,12.799999999999995,9.999999999999998,189.9,514.9,1.1999999999998865,1.4999999999999434,3.299999999999993,12.8,43.9,100.0,46.1,101.9,196.6,371.9,568.8000000000001,771.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-12,3.7,0.0,58.8,9.5,0.0,8.0,3.4000000000000004,19.0,13.4,185.6,499.1,0.0999999999998863,1.4999999999999434,1.5999999999999932,12.8,43.9,96.8,53.1,103.5,200.6,375.7,569.7,774.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-13,4.8,0.0,62.8,4.1,0.0,13.4,8.7,25.4,13.5,182.4,490.4,0.0,1.4999999999999434,1.5999999999999932,12.8,43.9,92.8,50.3,98.5,195.8,373.4,564.5,778.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-14,3.1,0.0,69.3,7.0,0.0,17.2,12.8,27.9,9.9,178.0,486.2,0.0,1.4999999999999434,1.5999999999999932,11.0,43.9,92.8,56.1,95.9,195.3,379.9,563.0,775.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-15,-0.7,0.0,61.0,5.3,0.0,15.1,10.9,26.5,8.699999999999998,170.8,477.4,0.0,1.1999999999999431,1.5999999999999932,10.0,43.9,92.8,52.1,96.1,196.8,382.4,559.5,770.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-16,-2.9,1.4,73.4,3.9,0.0,11.9,7.500000000000001,23.5,8.2,160.70000000000002,463.9,1.3999999999998862,2.5999999999999432,2.899999999999993,11.3,45.3,93.9,49.5,93.2,197.0,380.1,554.2,768.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-17,-4.8,0.2,62.0,9.6,0.0,4.4,3.9,20.8,0.9999999999999982,148.29999999999998,450.1,1.5999999999998862,2.7999999999999434,3.099999999999993,11.500000000000002,45.5,94.1,49.3,93.5,197.0,383.7,556.3000000000001,776.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-18,0.4,0.0,60.1,9.4,0.0,3.6,5.500000000000001,23.4,-1.300000000000002,139.8,440.1,1.5999999999998862,2.7999999999999434,3.099999999999993,11.500000000000002,45.5,94.1,48.8,94.9,197.2,385.3,558.6,776.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-19,1.3,0.1,62.9,1.6,0.0,1.2000000000000002,9.2,27.6,-4.300000000000001,131.10000000000002,431.2000000000001,1.6999999999998865,1.7999999999999432,3.199999999999993,11.6,45.4,94.1,40.9,94.0,189.2,378.9,559.0,768.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-20,-3.0,0.6,69.6,7.2,0.0,-6.6,6.8,26.1,-8.900000000000002,121.3,418.6,2.299999999999886,2.299999999999943,3.799999999999993,12.2,44.5,94.7,43.99999999999999,94.3,190.1,378.4,563.0,765.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-21,-0.6,0.0,64.6,9.6,0.0,-10.3,6.9,18.7,-10.2,115.3,407.8,2.299999999999886,2.299999999999943,3.799999999999993,12.2,39.4,94.7,46.6,102.7,197.1,378.9,570.0,768.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-22,-0.7,0.0,56.3,9.5,0.0,-10.3,4.8,12.2,-11.800000000000002,107.3,396.4,2.299999999999886,2.299999999999943,3.799999999999993,12.2,39.4,94.7,50.8,102.9,206.2,386.0,577.0,768.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-23,-2.9,0.1,52.3,8.1,0.0,-10.3,1.6,6.1,-10.8,98.2,383.0,0.9999999999998864,2.399999999999943,3.899999999999993,10.1,39.5,94.8,55.0,104.5,210.8,393.5,576.3000000000001,766.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2022-02-24,-2.2,0.0,65.4,8.9,0.0,-7.699999999999999,-3.3,-0.1999999999999997,-6.000000000000002,91.9,368.6,0.7999999999998864,2.399999999999943,3.899999999999993,8.9,39.5,94.8,54.3,103.6,219.7,395.7,575.8,766.1,0.0,0.0,0.0,0.0,0.0,0.0
