DATE,품목명,단위,등급명,가격_평균,가격_전일,가격_전년,반입량_총,반입량_전일,반입량_전년
2019-09-30,배추,10키로망대,상,19488.0,19296.0,5046.0,450,354,595
2019-10-01,배추,10키로망대,상,20670.0,19488.0,5027.7,488,451,676
2019-10-02,배추,10키로망대,상,21168.0,18888.8,5009.5,520,487,714
2019-10-03,배추,10키로망대,상,22068.0,18289.6,4991.2,423,520,700
2019-10-04,배추,10키로망대,상,19619.0,17690.4,4972.9,436,423,710
2019-10-05,배추,10키로망대,상,12609.0,17091.2,4954.6,528,436,505
2019-10-06,배추,10키로망대,상,13168.0,16492.0,4936.4,626,528,180
2019-10-07,배추,10키로망대,상,13727.0,15892.8,4918.1,725,626,544
2019-10-08,배추,10키로망대,상,11217.0,15293.6,4899.8,543,726,908
2019-10-09,배추,10키로망대,상,12920.0,14694.4,4881.5,436,543,975
2019-10-10,배추,10키로망대,상,13496.0,14095.2,4863.3,450,436,778
2019-10-11,배추,10키로망대,상,13621.0,13496.0,4845.0,536,450,665
2019-10-12,배추,10키로망대,상,12999.0,13621.0,5010.0,518,536,644
2019-10-13,배추,10키로망대,상,13219.5,12999.0,4552.0,566,518,467
2019-10-14,배추,10키로망대,상,13440.0,13219.5,4673.0,613,566,586
2019-10-15,배추,10키로망대,상,14565.0,13440.0,5084.0,482,613,704
2019-10-16,배추,10키로망대,상,14911.0,14565.0,5495.0,714,482,585
2019-10-17,배추,10키로망대,상,13330.0,14911.0,5527.0,710,712,472
2019-10-18,배추,10키로망대,상,11654.0,13330.0,6606.0,590,709,657
2019-10-19,배추,10키로망대,상,11623.0,11654.0,5807.0,398,590,545
2019-10-20,배추,10키로망대,상,10863.5,11623.0,6400.0,598,398,497
2019-10-21,배추,10키로망대,상,10104.0,10863.5,4972.0,797,598,618
2019-10-22,배추,10키로망대,상,10256.0,10104.0,5127.5,472,797,738
2019-10-23,배추,10키로망대,상,10660.0,10256.0,5283.0,499,473,672
2019-10-24,배추,10키로망대,상,9343.0,10660.0,4787.0,638,499,680
2019-10-25,배추,10키로망대,상,10179.0,9343.0,4658.0,553,638,467
2019-10-26,배추,10키로망대,상,8502.0,10179.0,5469.0,550,552,557
2019-10-27,배추,10키로망대,상,8920.5,8502.0,5665.0,566,550,266
2019-10-28,배추,10키로망대,상,9339.0,8920.5,5992.0,583,566,435
2019-10-29,배추,10키로망대,상,8984.0,9339.0,5957.5,654,583,604
2019-10-30,배추,10키로망대,상,9013.0,8984.0,5923.0,565,654,661
2019-10-31,배추,10키로망대,상,9092.0,9013.0,5885.0,487,565,802
2019-11-01,배추,10키로망대,상,9141.0,9092.0,5837.0,635,486,678
2019-11-02,배추,10키로망대,상,8721.0,9092.5,5785.5,512,636,717
2019-11-03,배추,10키로망대,상,8689.0,9093.1,5734.0,646,512,615
2019-11-04,배추,10키로망대,상,8657.0,9093.6,5682.5,779,646,752
2019-11-05,배추,10키로망대,상,8153.0,9094.2,5631.0,748,777,889
2019-11-06,배추,10키로망대,상,7735.0,9094.7,5579.5,754,748,761
2019-11-07,배추,10키로망대,상,7373.0,9095.3,5528.0,705,754,875
2019-11-08,배추,10키로망대,상,7930.0,9095.8,5476.5,694,705,559
2019-11-09,배추,10키로망대,상,9251.0,9096.4,5425.0,539,694,627
2019-11-10,배추,10키로망대,상,9174.5,9096.9,5373.5,729,539,1076
2019-11-11,배추,10키로망대,상,9098.0,9097.5,5322.0,919,729,1323
2019-11-12,배추,10키로망대,상,8466.0,9098.0,5149.0,1008,920,1570
2019-11-13,배추,10키로망대,상,8279.0,8466.0,4976.0,930,1008,1165
2019-11-14,배추,10키로망대,상,9025.0,8279.0,4777.0,815,930,1285
2019-11-15,배추,10키로망대,상,9156.0,9025.0,4825.0,1159,815,1130
2019-11-16,배추,10키로망대,상,9829.0,9156.0,5855.0,954,1160,1898
2019-11-17,배추,10키로망대,상,9806.0,9829.0,5385.0,1034,954,1598
2019-11-18,배추,10키로망대,상,9783.0,9806.0,5204.0,1113,1034,1648
2019-11-19,배추,10키로망대,상,9196.0,9783.0,4821.0,896,1113,1697
2019-11-20,배추,10키로망대,상,9755.0,9196.0,4438.0,875,895,1167
2019-11-21,배추,10키로망대,상,9728.0,9755.0,3987.0,1092,874,1440
2019-11-22,배추,10키로망대,상,11195.0,9728.0,4858.0,1083,1093,1494
2019-11-23,배추,10키로망대,상,10299.0,11195.0,5664.0,1348,1083,1734
2019-11-24,배추,10키로망대,상,9731.0,10299.0,5721.0,1390,1348,1390
2019-11-25,배추,10키로망대,상,9163.0,9731.0,4413.0,1431,1390,1240
2019-11-26,배추,10키로망대,상,8174.0,9163.0,4457.0,926,1432,1089
2019-11-27,배추,10키로망대,상,7319.0,8174.0,4501.0,1029,926,1107
2019-11-28,배추,10키로망대,상,8588.0,7319.0,3755.0,864,1029,1111
2019-11-29,배추,10키로망대,상,9473.0,8588.0,3954.0,938,865,990
2019-11-30,배추,10키로망대,상,8524.0,9473.0,4532.0,1042,938,955
2019-12-01,배추,10키로망대,상,8841.0,8524.0,5757.0,894,1042,1115
2019-12-02,배추,10키로망대,상,9158.0,8553.6,5637.0,747,894,1078
2019-12-03,배추,10키로망대,상,8087.0,8583.2,5517.0,448,747,1039
2019-12-04,배추,10키로망대,상,8103.0,8612.8,5397.0,592,448,669
2019-12-05,배추,10키로망대,상,8716.0,8642.4,5277.0,613,591,596
2019-12-06,배추,10키로망대,상,9263.0,8672.0,5157.0,614,612,674
2019-12-07,배추,10키로망대,상,8678.0,8701.6,5037.0,478,613,551
2019-12-08,배추,10키로망대,상,8716.0,8731.2,4917.0,542,478,330
2019-12-09,배추,10키로망대,상,8754.0,8760.8,4797.0,605,542,292
2019-12-10,배추,10키로망대,상,8820.0,8790.4,4677.0,403,606,254
2019-12-11,배추,10키로망대,상,8765.0,8820.0,4557.0,524,402,257
2019-12-12,배추,10키로망대,상,8578.0,8765.0,4869.0,467,524,431
2019-12-13,배추,10키로망대,상,8522.0,8578.0,4827.0,447,467,667
2019-12-14,배추,10키로망대,상,8725.0,8522.0,4011.0,269,448,501
2019-12-15,배추,10키로망대,상,8794.0,8725.0,3278.0,372,269,244
2019-12-16,배추,10키로망대,상,8863.0,8794.0,2659.0,474,372,296
2019-12-17,배추,10키로망대,상,8653.0,8863.0,3100.0,394,473,348
2019-12-18,배추,10키로망대,상,8578.0,8653.0,3541.0,296,394,487
2019-12-19,배추,10키로망대,상,8664.0,8578.0,3240.0,390,295,506
2019-12-20,배추,10키로망대,상,8052.0,8664.0,2761.0,420,390,359
2019-12-21,배추,10키로망대,상,7991.0,8052.0,2789.0,294,420,426
2019-12-22,배추,10키로망대,상,8280.0,7991.0,2747.0,335,294,170
2019-12-23,배추,10키로망대,상,8569.0,8280.0,3484.0,376,335,296
2019-12-24,배추,10키로망대,상,8570.0,8569.0,3382.5,386,378,421
2019-12-25,배추,10키로망대,상,7938.0,8570.0,3281.0,417,386,331
2019-12-26,배추,10키로망대,상,8154.0,7938.0,2963.0,186,417,359
2019-12-27,배추,10키로망대,상,9036.0,8154.0,2936.0,263,185,367
2019-12-28,배추,10키로망대,상,9300.0,9036.0,2935.0,254,263,230
2019-12-29,배추,10키로망대,상,9573.0,9300.0,3075.0,347,254,65
2019-12-30,배추,10키로망대,상,9846.0,9573.0,3342.0,440,347,92
2019-12-31,배추,10키로망대,상,9979.0,9846.0,3996.0,142,439,118
2020-01-01,배추,10키로망대,상,9817.3,9979.0,4650.0,331,142,338
2020-01-02,배추,10키로망대,상,9655.7,9897.9,4462.5,519,331,559
2020-01-03,배추,10키로망대,상,9494.0,9816.8,4275.0,708,519,780
2020-01-04,배추,10키로망대,상,8902.0,9735.7,4087.5,465,708,449
2020-01-05,배추,10키로망대,상,8990.0,9654.6,3900.0,458,465,229
2020-01-06,배추,10키로망대,상,9078.0,9573.5,3712.5,452,458,306
2020-01-07,배추,10키로망대,상,9958.0,9492.4,3525.0,340,452,382
2020-01-08,배추,10키로망대,상,9258.0,9411.3,3337.5,390,340,324
2020-01-09,배추,10키로망대,상,9051.0,9330.2,3150.0,316,390,336
2020-01-10,배추,10키로망대,상,9168.0,9249.1,2962.5,431,316,381
2020-01-11,배추,10키로망대,상,8736.0,9168.0,2775.0,297,432,362
2020-01-12,배추,10키로망대,상,8584.0,8736.0,2856.0,424,297,182
2020-01-13,배추,10키로망대,상,8432.0,8584.0,2479.0,552,424,262
2020-01-14,배추,10키로망대,상,8408.0,8432.0,2704.0,370,554,342
2020-01-15,배추,10키로망대,상,8564.0,8408.0,2929.0,338,370,250
2020-01-16,배추,10키로망대,상,9036.0,8564.0,3323.0,329,338,362
2020-01-17,배추,10키로망대,상,8885.0,9036.0,3184.0,414,328,406
2020-01-18,배추,10키로망대,상,8612.0,8885.0,2754.0,381,415,396
2020-01-19,배추,10키로망대,상,8776.0,8612.0,2503.0,404,381,165
2020-01-20,배추,10키로망대,상,8940.0,8776.0,2556.0,428,404,276
2020-01-21,배추,10키로망대,상,9030.0,8940.0,2609.0,398,428,388
2020-01-22,배추,10키로망대,상,9269.0,9030.0,2662.0,327,398,291
2020-01-23,배추,10키로망대,상,9290.0,9269.0,2702.0,293,326,348
2020-01-24,배추,10키로망대,상,6482.0,9290.0,2718.0,135,293,332
2020-01-25,배추,10키로망대,상,6998.8,6482.0,2656.0,204,135,307
2020-01-26,배추,10키로망대,상,7515.5,6998.8,2683.0,274,204,199
2020-01-27,배추,10키로망대,상,8032.2,7515.5,3104.0,343,274,348
2020-01-28,배추,10키로망대,상,8549.0,8032.2,3118.0,412,343,497
2020-01-29,배추,10키로망대,상,8689.0,8549.0,3132.0,229,412,478
2020-01-30,배추,10키로망대,상,8258.0,8689.0,3035.0,315,230,556
2020-01-31,배추,10키로망대,상,8609.0,8258.0,2593.0,238,316,394
2020-02-01,배추,10키로망대,상,8311.0,8609.0,2549.0,188,238,338
2020-02-02,배추,10키로망대,상,8405.5,8627.1,2594.1,292,188,194
2020-02-03,배추,10키로망대,상,8500.0,8645.2,2639.2,397,292,118
2020-02-04,배추,10키로망대,상,8970.0,8663.3,2684.3,213,398,41
2020-02-05,배추,10키로망대,상,9449.0,8681.4,2729.4,228,213,142
2020-02-06,배추,10키로망대,상,9022.0,8699.5,2774.5,289,227,243
2020-02-07,배추,10키로망대,상,8819.0,8717.6,2819.5,144,289,344
2020-02-08,배추,10키로망대,상,9186.0,8735.7,2864.6,185,143,444
2020-02-09,배추,10키로망대,상,8988.0,8753.8,2909.7,296,185,185
2020-02-10,배추,10키로망대,상,8790.0,8771.9,2954.8,407,296,312
2020-02-11,배추,10키로망대,상,8998.0,8790.0,2999.9,268,408,442
2020-02-12,배추,10키로망대,상,9360.0,8998.0,3045.0,238,267,347
2020-02-13,배추,10키로망대,상,9558.0,9360.0,2930.0,167,238,306
2020-02-14,배추,10키로망대,상,8909.0,9558.0,2775.0,456,166,339
2020-02-15,배추,10키로망대,상,8753.0,8909.0,2804.0,322,457,391
2020-02-16,배추,10키로망대,상,8973.5,8753.0,2682.0,317,322,287
2020-02-17,배추,10키로망대,상,9194.0,8973.5,2527.0,312,317,310
2020-02-18,배추,10키로망대,상,9456.0,9194.0,2588.5,194,312,332
2020-02-19,배추,10키로망대,상,8916.0,9456.0,2650.0,287,194,304
2020-02-20,배추,10키로망대,상,8658.0,8916.0,2799.0,253,287,235
2020-02-21,배추,10키로망대,상,9015.0,8658.0,2764.0,182,253,287
2020-02-22,배추,10키로망대,상,9076.0,9015.0,2535.0,195,182,342
2020-02-23,배추,10키로망대,상,9091.5,9076.0,2557.0,278,195,253
2020-02-24,배추,10키로망대,상,9107.0,9091.5,2489.0,361,278,318
2020-02-25,배추,10키로망대,상,9137.0,9107.0,2382.5,224,361,382
2020-02-26,배추,10키로망대,상,9193.0,9137.0,2276.0,165,224,399
2020-02-27,배추,10키로망대,상,9205.0,9193.0,2378.0,209,165,297
2020-02-28,배추,10키로망대,상,9122.0,9205.0,2565.0,285,210,359
2020-02-29,배추,10키로망대,상,8757.0,9122.0,2589.0,161,285,337
2020-03-01,배추,10키로망대,상,8905.5,8757.0,2589.0,232,161,289
2020-03-02,배추,10키로망대,상,9054.0,8727.7,2578.2,303,232,289
2020-03-03,배추,10키로망대,상,8919.0,8698.4,2567.4,285,304,628
2020-03-04,배추,10키로망대,상,8535.0,8669.1,2556.5,336,285,627
2020-03-05,배추,10키로망대,상,8669.0,8639.8,2545.7,229,336,304
2020-03-06,배추,10키로망대,상,8311.0,8610.5,2534.9,318,229,316
2020-03-07,배추,10키로망대,상,8821.0,8581.2,2524.1,154,317,330
2020-03-08,배추,10키로망대,상,8650.5,8551.9,2513.3,241,154,317
2020-03-09,배추,10키로망대,상,8480.0,8522.6,2502.5,328,241,316
2020-03-10,배추,10키로망대,상,8464.0,8493.3,2491.6,232,328,393
2020-03-11,배추,10키로망대,상,8633.0,8464.0,2480.8,238,233,393
2020-03-12,배추,10키로망대,상,8234.0,8633.0,2470.0,284,237,279
2020-03-13,배추,10키로망대,상,8291.0,8234.0,2687.0,305,285,365
2020-03-14,배추,10키로망대,상,8850.0,8291.0,2817.0,117,305,435
2020-03-15,배추,10키로망대,상,8592.5,8850.0,2504.0,231,117,156
2020-03-16,배추,10키로망대,상,8335.0,8592.5,2544.0,345,231,156
2020-03-17,배추,10키로망대,상,8269.0,8335.0,2122.0,277,344,483
2020-03-18,배추,10키로망대,상,8015.0,8269.0,2341.5,352,277,483
2020-03-19,배추,10키로망대,상,7974.0,8015.0,2561.0,321,352,418
2020-03-20,배추,10키로망대,상,7991.0,7974.0,2349.0,239,322,310
2020-03-21,배추,10키로망대,상,8214.0,7991.0,2399.0,165,238,277
2020-03-22,배추,10키로망대,상,8252.5,8214.0,2416.0,244,165,185
2020-03-23,배추,10키로망대,상,8291.0,8252.5,2343.0,323,244,185
2020-03-24,배추,10키로망대,상,8595.0,8291.0,2370.0,298,323,337
2020-03-25,배추,10키로망대,상,8070.0,8595.0,2557.0,353,297,338
2020-03-26,배추,10키로망대,상,8178.0,8070.0,2744.0,307,352,391
2020-03-27,배추,10키로망대,상,7942.0,8178.0,2599.0,296,307,287
2020-03-28,배추,10키로망대,상,8059.0,7942.0,2429.0,158,296,339
2020-03-29,배추,10키로망대,상,8118.0,8059.0,2428.0,240,158,170
2020-03-30,배추,10키로망대,상,8177.0,8118.0,2477.0,321,240,170
2020-03-31,배추,10키로망대,상,7887.0,8177.0,2542.0,320,320,396
2020-04-01,배추,10키로망대,상,7870.0,7887.0,2524.5,327,320,395
2020-04-02,배추,10키로망대,상,7720.0,7833.6,2507.1,308,328,354
2020-04-03,배추,10키로망대,상,7811.0,7780.2,2489.6,289,308,407
2020-04-04,배추,10키로망대,상,7652.0,7726.8,2472.2,212,290,328
2020-04-05,배추,10키로망대,상,7543.5,7673.4,2454.7,282,212,116
2020-04-06,배추,10키로망대,상,7435.0,7620.0,2437.3,353,282,115
2020-04-07,배추,10키로망대,상,7371.0,7566.6,2419.8,330,352,475
2020-04-08,배추,10키로망대,상,7702.0,7513.2,2402.4,265,331,475
2020-04-09,배추,10키로망대,상,7396.0,7459.8,2384.9,330,264,377
2020-04-10,배추,10키로망대,상,7353.0,7406.4,2367.5,328,330,329
2020-04-11,배추,10키로망대,상,7216.0,7353.0,2350.0,177,328,296
2020-04-12,배추,10키로망대,상,7743.5,7216.0,2384.0,252,177,144
2020-04-13,배추,10키로망대,상,8271.0,7743.5,2339.0,328,252,143
2020-04-14,배추,10키로망대,상,7889.0,8271.0,2618.0,320,327,319
2020-04-15,배추,10키로망대,상,8209.0,7889.0,2820.5,294,320,319
2020-04-16,배추,10키로망대,상,8925.0,8209.0,3023.0,226,293,411
2020-04-17,배추,10키로망대,상,8880.0,8925.0,2786.0,321,226,446
2020-04-18,배추,10키로망대,상,9209.0,8880.0,2667.0,197,321,478
2020-04-19,배추,10키로망대,상,9319.0,9209.0,2645.0,253,197,182
2020-04-20,배추,10키로망대,상,9429.0,9319.0,2697.0,309,253,182
2020-04-21,배추,10키로망대,상,9743.0,9429.0,2966.0,259,309,483
2020-04-22,배추,10키로망대,상,10129.0,9743.0,2783.5,276,259,484
2020-04-23,배추,10키로망대,상,10181.0,10129.0,2601.0,307,277,295
2020-04-24,배추,10키로망대,상,10460.0,10181.0,2620.0,296,307,356
2020-04-25,배추,10키로망대,상,11052.0,10460.0,2651.0,214,295,331
2020-04-26,배추,10키로망대,상,11307.0,11052.0,2582.0,290,214,149
2020-04-27,배추,10키로망대,상,11562.0,11307.0,2408.0,365,290,150
2020-04-28,배추,10키로망대,상,11999.0,11562.0,2707.0,303,365,322
2020-04-29,배추,10키로망대,상,12466.0,11999.0,2691.0,368,303,323
2020-04-30,배추,10키로망대,상,13613.0,12466.0,2675.0,329,368,361
2020-05-01,배추,10키로망대,상,12385.0,13613.0,2903.0,269,329,431
2020-05-02,배추,10키로망대,상,10886.0,13231.8,2917.9,199,269,299
2020-05-03,배추,10키로망대,상,11128.0,12850.6,2932.8,273,199,215
2020-05-04,배추,10키로망대,상,11370.0,12469.5,2947.7,347,273,216
2020-05-05,배추,10키로망대,상,9771.0,12088.3,2962.6,289,348,319
2020-05-06,배추,10키로망대,상,11019.0,11707.1,2977.5,305,289,320
2020-05-07,배추,10키로망대,상,10003.0,11325.9,2992.4,325,306,310
2020-05-08,배추,10키로망대,상,10359.0,10944.7,3007.3,318,325,484
2020-05-09,배추,10키로망대,상,9437.0,10563.5,3022.2,275,317,357
2020-05-10,배추,10키로망대,상,9428.5,10182.4,3037.1,341,275,190
2020-05-11,배추,10키로망대,상,9420.0,9801.2,3052.0,407,341,190
2020-05-12,배추,10키로망대,상,10205.0,9420.0,3222.0,322,407,419
2020-05-13,배추,10키로망대,상,10150.0,10205.0,3204.0,341,322,420
2020-05-14,배추,10키로망대,상,10213.0,10150.0,3186.0,391,341,355
2020-05-15,배추,10키로망대,상,9620.0,10213.0,3300.0,461,391,257
2020-05-16,배추,10키로망대,상,8570.0,9620.0,3608.0,289,460,302
2020-05-17,배추,10키로망대,상,8703.0,8570.0,3520.0,348,289,187
2020-05-18,배추,10키로망대,상,8836.0,8703.0,3364.0,407,348,188
2020-05-19,배추,10키로망대,상,9566.0,8836.0,3221.0,446,406,318
2020-05-20,배추,10키로망대,상,9719.0,9566.0,3579.5,348,447,319
2020-05-21,배추,10키로망대,상,11446.0,9719.0,3938.0,311,348,397
2020-05-22,배추,10키로망대,상,10027.0,11446.0,3485.0,411,311,394
2020-05-23,배추,10키로망대,상,10040.0,10027.0,3166.0,265,411,332
2020-05-24,배추,10키로망대,상,10223.5,10040.0,3548.0,330,265,243
2020-05-25,배추,10키로망대,상,10407.0,10223.5,3538.0,395,330,243
2020-05-26,배추,10키로망대,상,10280.0,10407.0,2965.0,455,396,343
2020-05-27,배추,10키로망대,상,10592.0,10280.0,3587.0,299,456,342
2020-05-28,배추,10키로망대,상,10875.0,10592.0,4209.0,368,299,379
2020-05-29,배추,10키로망대,상,8941.0,10875.0,4854.0,443,368,406
2020-05-30,배추,10키로망대,상,6940.0,8941.0,4744.0,397,444,402
2020-05-31,배추,10키로망대,상,7646.0,6940.0,3227.0,394,397,235
2020-06-01,배추,10키로망대,상,8352.0,7090.7,3706.0,391,394,234
2020-06-02,배추,10키로망대,상,7864.0,7241.5,3852.1,494,391,425
2020-06-03,배추,10키로망대,상,5901.0,7392.2,3998.2,595,494,425
2020-06-04,배추,10키로망대,상,5173.0,7542.9,4144.3,464,595,479
2020-06-05,배추,10키로망대,상,6309.0,7693.6,4290.4,433,464,400
2020-06-06,배추,10키로망대,상,5834.0,7844.4,4436.5,335,434,423
2020-06-07,배추,10키로망대,상,6772.5,7995.1,4582.6,354,335,152
2020-06-08,배추,10키로망대,상,7711.0,8145.8,4728.7,374,354,152
2020-06-09,배추,10키로망대,상,8816.0,8296.5,4874.8,325,373,520
2020-06-10,배추,10키로망대,상,8598.0,8447.3,5020.9,376,325,521
2020-06-11,배추,10키로망대,상,6838.0,8598.0,5167.0,457,376,361
2020-06-12,배추,10키로망대,상,8287.0,6838.0,6151.0,286,458,437
2020-06-13,배추,10키로망대,상,5331.0,8287.0,6047.0,468,286,396
2020-06-14,배추,10키로망대,상,8434.5,5331.0,4977.0,356,468,274
2020-06-15,배추,10키로망대,상,11538.0,8434.5,5355.0,244,356,274
2020-06-16,배추,10키로망대,상,9575.0,11538.0,5325.0,405,244,391
2020-06-17,배추,10키로망대,상,8084.0,9575.0,5842.5,468,404,391
2020-06-18,배추,10키로망대,상,6644.0,8084.0,6360.0,480,468,344
2020-06-19,배추,10키로망대,상,5577.0,6644.0,7039.0,489,479,508
2020-06-20,배추,10키로망대,상,5521.0,5577.0,5416.0,410,490,409
2020-06-21,배추,10키로망대,상,7424.5,5521.0,5155.0,378,410,351
2020-06-22,배추,10키로망대,상,9328.0,7424.5,5623.0,347,378,351
2020-06-23,배추,10키로망대,상,5844.0,9328.0,5066.0,489,346,529
2020-06-24,배추,10키로망대,상,9545.0,5844.0,5124.0,399,490,530
2020-06-25,배추,10키로망대,상,8785.0,9545.0,5182.0,484,399,387
2020-06-26,배추,10키로망대,상,6662.0,8785.0,5878.0,287,484,315
2020-06-27,배추,10키로망대,상,7293.0,6662.0,6426.0,260,286,350
2020-06-28,배추,10키로망대,상,6818.5,7293.0,6207.0,440,260,430
2020-06-29,배추,10키로망대,상,6344.0,6818.5,8676.0,619,440,430
2020-06-30,배추,10키로망대,상,7064.0,6344.0,5963.0,522,619,619
2020-07-01,배추,10키로망대,상,7968.0,7064.0,6018.3,239,523,619
2020-07-02,배추,10키로망대,상,5627.0,7322.4,6073.5,517,240,563
2020-07-03,배추,10키로망대,상,6025.0,7580.8,6128.8,401,517,506
2020-07-04,배추,10키로망대,상,8443.0,7839.2,6184.1,297,401,371
2020-07-05,배추,10키로망대,상,7631.0,8097.6,6239.4,436,297,301
2020-07-06,배추,10키로망대,상,6819.0,8356.0,6294.6,575,436,301
2020-07-07,배추,10키로망대,상,7721.0,8614.4,6349.9,497,574,490
2020-07-08,배추,10키로망대,상,9472.0,8872.8,6405.2,400,496,491
2020-07-09,배추,10키로망대,상,9354.0,9131.2,6460.5,396,399,424
2020-07-10,배추,10키로망대,상,9648.0,9389.6,6515.7,356,395,347
2020-07-11,배추,10키로망대,상,14321.0,9648.0,6571.0,145,357,323
2020-07-12,배추,10키로망대,상,12133.5,14321.0,8537.0,363,145,307
2020-07-13,배추,10키로망대,상,9946.0,12133.5,7146.0,581,363,307
2020-07-14,배추,10키로망대,상,10419.0,9946.0,7571.0,288,581,637
2020-07-15,배추,10키로망대,상,11830.0,10419.0,6446.5,352,287,636
2020-07-16,배추,10키로망대,상,10149.0,11830.0,5322.0,503,352,496
2020-07-17,배추,10키로망대,상,10012.0,10149.0,5407.0,366,504,256
2020-07-18,배추,10키로망대,상,9265.0,10012.0,7236.0,336,367,681
2020-07-19,배추,10키로망대,상,11604.0,9265.0,4613.0,334,336,339
2020-07-20,배추,10키로망대,상,13943.0,11604.0,4691.0,332,334,339
2020-07-21,배추,10키로망대,상,15898.0,13943.0,4320.0,336,332,259
2020-07-22,배추,10키로망대,상,10149.0,15898.0,6422.0,483,337,259
2020-07-23,배추,10키로망대,상,10225.0,10149.0,8524.0,360,483,626
2020-07-24,배추,10키로망대,상,13307.0,10225.0,4430.0,374,360,505
2020-07-25,배추,10키로망대,상,13388.0,13307.0,3576.0,222,374,354
2020-07-26,배추,10키로망대,상,11512.0,13388.0,5415.0,423,222,146
2020-07-27,배추,10키로망대,상,9636.0,11512.0,5011.0,624,423,145
2020-07-28,배추,10키로망대,상,10520.0,9636.0,9266.0,498,624,509
2020-07-29,배추,10키로망대,상,10512.0,10520.0,7322.5,386,497,509
2020-07-30,배추,10키로망대,상,11432.0,10512.0,5379.0,320,386,370
2020-07-31,배추,10키로망대,상,15331.0,11432.0,5846.0,341,320,384
2020-08-01,배추,10키로망대,상,14346.7,15331.0,5759.0,398,341,463
2020-08-02,배추,10키로망대,상,13362.3,15028.3,5877.7,455,398,454
2020-08-03,배추,10키로망대,상,12378.0,14725.6,5996.4,512,455,446
2020-08-04,배추,10키로망대,상,11589.0,14422.9,6115.1,330,512,437
2020-08-05,배추,10키로망대,상,11911.0,14120.2,6233.8,444,330,437
2020-08-06,배추,10키로망대,상,11004.0,13817.5,6352.5,426,444,492
2020-08-07,배추,10키로망대,상,14016.0,13514.8,6471.2,293,427,478
2020-08-08,배추,10키로망대,상,13169.0,13212.1,6589.9,462,293,616
2020-08-09,배추,10키로망대,상,12736.5,12909.4,6708.6,540,462,431
2020-08-10,배추,10키로망대,상,12304.0,12606.7,6827.3,618,540,430
2020-08-11,배추,10키로망대,상,15499.0,12304.0,6946.0,442,619,458
2020-08-12,배추,10키로망대,상,14744.0,15499.0,7298.0,455,443,458
2020-08-13,배추,10키로망대,상,16148.0,14744.0,7650.0,419,455,578
2020-08-14,배추,10키로망대,상,16960.0,16148.0,5776.0,394,420,366
2020-08-15,배추,10키로망대,상,16909.0,16960.0,6171.0,367,393,414
2020-08-16,배추,10키로망대,상,19261.0,16909.0,6495.0,352,367,478
2020-08-17,배추,10키로망대,상,21613.0,19261.0,6542.0,337,352,479
2020-08-18,배추,10키로망대,상,18256.0,21613.0,8322.0,324,337,722
2020-08-19,배추,10키로망대,상,15857.0,18256.0,7255.5,449,323,722
2020-08-20,배추,10키로망대,상,17953.0,15857.0,6189.0,379,449,662
2020-08-21,배추,10키로망대,상,15390.0,17953.0,5629.0,424,379,507
2020-08-22,배추,10키로망대,상,18277.0,15390.0,5447.0,269,424,456
2020-08-23,배추,10키로망대,상,19907.5,18277.0,6689.0,344,269,482
2020-08-24,배추,10키로망대,상,21538.0,19907.5,7247.0,419,344,482
2020-08-25,배추,10키로망대,상,19340.0,21538.0,6637.0,459,419,557
2020-08-26,배추,10키로망대,상,17650.0,19340.0,7589.0,405,459,556
2020-08-27,배추,10키로망대,상,21565.0,17650.0,8541.0,332,405,581
2020-08-28,배추,10키로망대,상,21647.0,21565.0,8600.0,347,333,459
2020-08-29,배추,10키로망대,상,17533.0,21647.0,8704.0,342,347,646
2020-08-30,배추,10키로망대,상,16079.5,17533.0,8829.0,522,342,673
2020-08-31,배추,10키로망대,상,14626.0,16079.5,8442.0,703,522,672
2020-09-01,배추,10키로망대,상,12637.0,14626.0,7789.0,568,701,812
2020-09-02,배추,10키로망대,상,15842.0,15324.4,8363.8,447,567,812
2020-09-03,배추,10키로망대,상,24797.0,16022.8,8938.6,258,448,630
2020-09-04,배추,10키로망대,상,17438.0,16721.2,9513.4,391,258,588
2020-09-05,배추,10키로망대,상,16649.0,17419.6,10088.2,441,391,909
2020-09-06,배추,10키로망대,상,19369.5,18118.0,10663.0,442,441,671
2020-09-07,배추,10키로망대,상,22090.0,18816.4,11237.8,443,442,672
2020-09-08,배추,10키로망대,상,25900.0,19514.8,11812.6,301,444,858
2020-09-09,배추,10키로망대,상,21144.0,20213.2,12387.4,492,301,859
2020-09-10,배추,10키로망대,상,21610.0,20911.6,12962.2,463,492,708
2020-09-11,배추,10키로망대,상,22062.0,21610.0,13537.0,459,463,619
2020-09-12,배추,10키로망대,상,24079.0,22062.0,11066.0,395,459,108
2020-09-13,배추,10키로망대,상,26484.0,24079.0,9742.0,438,395,294
2020-09-14,배추,10키로망대,상,28889.0,26484.0,10343.8,482,438,387
2020-09-15,배추,10키로망대,상,27773.0,28889.0,10945.5,593,483,480
2020-09-16,배추,10키로망대,상,26632.0,27773.0,11547.2,750,592,479
2020-09-17,배추,10키로망대,상,26957.0,26632.0,12149.0,676,750,420
2020-09-18,배추,10키로망대,상,24427.0,26957.0,12924.0,758,675,340
2020-09-19,배추,10키로망대,상,25748.0,24427.0,15962.0,587,759,383
