DATE,품목명,단위,등급명,평균가격,전일,전년
2018-01-01,배추,10키로망대,상,6416.0,5391.0,9799.0
2018-01-02,배추,10키로망대,상,6416.0,5391.0,9736.1
2018-01-03,배추,10키로망대,상,6416.0,5391.0,9673.2
2018-01-04,배추,10키로망대,상,5261.0,5391.0,9610.3
2018-01-05,배추,10키로망대,상,5098.0,5391.0,9547.4
2018-01-06,배추,10키로망대,상,4969.0,5391.0,9484.5
2018-01-07,배추,10키로망대,상,5103.0,5391.0,9421.6
2018-01-08,배추,10키로망대,상,5237.0,5391.0,9358.7
2018-01-09,배추,10키로망대,상,5567.0,5391.0,9295.8
2018-01-10,배추,10키로망대,상,5391.0,5391.0,9232.9
2018-01-11,배추,10키로망대,상,5505.0,5391.0,9170.0
2018-01-12,배추,10키로망대,상,5173.0,5505.0,8978.0
2018-01-13,배추,10키로망대,상,5173.0,5173.0,9124.0
2018-01-14,배추,10키로망대,상,5316.5,5173.0,9152.0
2018-01-15,배추,10키로망대,상,5460.0,5316.5,8850.0
2018-01-16,배추,10키로망대,상,5580.0,5460.0,8954.0
2018-01-17,배추,10키로망대,상,5457.0,5580.0,9058.0
2018-01-18,배추,10키로망대,상,5375.0,5457.0,9203.0
2018-01-19,배추,10키로망대,상,5108.0,5375.0,9270.0
2018-01-20,배추,10키로망대,상,5043.0,5108.0,9013.0
2018-01-21,배추,10키로망대,상,5270.5,5043.0,9105.0
2018-01-22,배추,10키로망대,상,5498.0,5270.5,8884.0
2018-01-23,배추,10키로망대,상,5602.0,5498.0,8765.5
2018-01-24,배추,10키로망대,상,5389.0,5602.0,8647.0
2018-01-25,배추,10키로망대,상,5498.0,5389.0,7996.0
2018-01-26,배추,10키로망대,상,5498.0,5498.0,8423.0
2018-01-27,배추,10키로망대,상,7204.0,5498.0,8165.0
2018-01-28,배추,10키로망대,상,7876.5,7204.0,7638.0
2018-01-29,배추,10키로망대,상,8549.0,7876.5,7704.9
2018-01-30,배추,10키로망대,상,8933.0,8549.0,7771.9
2018-01-31,배추,10키로망대,상,8442.0,8933.0,7838.8
2018-02-01,배추,10키로망대,상,8840.0,8442.0,7905.7
2018-02-02,배추,10키로망대,상,9152.0,8395.3,7972.6
2018-02-03,배추,10키로망대,상,9933.0,8348.6,8039.6
2018-02-04,배추,10키로망대,상,9660.0,8301.9,8106.5
2018-02-05,배추,10키로망대,상,9387.0,8255.2,8173.4
2018-02-06,배추,10키로망대,상,9389.0,8208.5,8240.4
2018-02-07,배추,10키로망대,상,8807.0,8161.8,8307.3
2018-02-08,배추,10키로망대,상,8028.0,8115.1,8374.2
2018-02-09,배추,10키로망대,상,8969.0,8068.4,8441.1
2018-02-10,배추,10키로망대,상,7975.0,8021.7,8508.1
2018-02-11,배추,10키로망대,상,7727.0,7975.0,8575.0
2018-02-12,배추,10키로망대,상,7479.0,7727.0,8832.0
2018-02-13,배추,10키로망대,상,6839.0,7479.0,9129.0
2018-02-14,배추,10키로망대,상,7497.0,6839.0,9426.0
2018-02-15,배추,10키로망대,상,7497.0,7497.0,9503.0
2018-02-16,배추,10키로망대,상,7456.5,7497.0,9178.0
2018-02-17,배추,10키로망대,상,7416.0,7456.5,9668.0
2018-02-18,배추,10키로망대,상,7375.5,7416.0,9069.0
2018-02-19,배추,10키로망대,상,7335.0,7375.5,9190.0
2018-02-20,배추,10키로망대,상,6836.0,7335.0,9135.0
2018-02-21,배추,10키로망대,상,7379.0,6836.0,9080.0
2018-02-22,배추,10키로망대,상,7579.0,7379.0,8871.0
2018-02-23,배추,10키로망대,상,7892.0,7579.0,8982.0
2018-02-24,배추,10키로망대,상,7735.0,7892.0,9363.0
2018-02-25,배추,10키로망대,상,7799.0,7735.0,9052.0
2018-02-26,배추,10키로망대,상,7863.0,7799.0,8497.0
2018-02-27,배추,10키로망대,상,8184.0,7863.0,8625.5
2018-02-28,배추,10키로망대,상,8603.0,8184.0,8754.0
2018-03-01,배추,10키로망대,상,9530.0,8603.0,8547.0
2018-03-02,배추,10키로망대,상,8472.0,8529.3,8539.3
2018-03-03,배추,10키로망대,상,7950.0,8455.6,8531.6
2018-03-04,배추,10키로망대,상,8255.5,8381.9,8523.9
2018-03-05,배추,10키로망대,상,8561.0,8308.2,8516.2
2018-03-06,배추,10키로망대,상,7314.0,8234.5,8508.5
2018-03-07,배추,10키로망대,상,7933.0,8160.8,8500.8
2018-03-08,배추,10키로망대,상,8440.0,8087.1,8493.1
2018-03-09,배추,10키로망대,상,7448.0,8013.4,8485.4
2018-03-10,배추,10키로망대,상,7866.0,7939.7,8477.7
2018-03-11,배추,10키로망대,상,8138.0,7866.0,8470.0
2018-03-12,배추,10키로망대,상,8410.0,8138.0,8692.0
2018-03-13,배추,10키로망대,상,7232.0,8410.0,8614.5
2018-03-14,배추,10키로망대,상,6543.0,7232.0,8537.0
2018-03-15,배추,10키로망대,상,6867.0,6543.0,8591.0
2018-03-16,배추,10키로망대,상,8625.0,6867.0,7959.0
2018-03-17,배추,10키로망대,상,8476.0,8625.0,7317.0
2018-03-18,배추,10키로망대,상,8554.0,8476.0,8040.0
2018-03-19,배추,10키로망대,상,8632.0,8554.0,7444.0
2018-03-20,배추,10키로망대,상,7588.0,8632.0,7776.5
2018-03-21,배추,10키로망대,상,8540.0,7588.0,8109.0
2018-03-22,배추,10키로망대,상,8816.0,8540.0,7588.0
2018-03-23,배추,10키로망대,상,7458.0,8816.0,6894.0
2018-03-24,배추,10키로망대,상,6934.0,7458.0,6855.0
2018-03-25,배추,10키로망대,상,7782.5,6934.0,6626.0
2018-03-26,배추,10키로망대,상,8631.0,7782.5,6983.0
2018-03-27,배추,10키로망대,상,8365.0,8631.0,7001.0
2018-03-28,배추,10키로망대,상,7392.0,8365.0,7019.0
2018-03-29,배추,10키로망대,상,8028.0,7392.0,6320.0
2018-03-30,배추,10키로망대,상,7915.0,8028.0,6088.0
2018-03-31,배추,10키로망대,상,7882.0,7915.0,6934.0
2018-04-01,배추,10키로망대,상,8178.0,7882.0,6472.0
2018-04-02,배추,10키로망대,상,8474.0,7837.8,6401.9
2018-04-03,배추,10키로망대,상,7382.0,7793.6,6331.8
2018-04-04,배추,10키로망대,상,7956.0,7749.4,6261.7
2018-04-05,배추,10키로망대,상,8153.0,7705.2,6191.6
2018-04-06,배추,10키로망대,상,7456.0,7661.0,6121.5
2018-04-07,배추,10키로망대,상,5931.0,7616.8,6051.4
2018-04-08,배추,10키로망대,상,6583.0,7572.6,5981.3
2018-04-09,배추,10키로망대,상,7235.0,7528.4,5911.2
2018-04-10,배추,10키로망대,상,7440.0,7484.2,5841.1
2018-04-11,배추,10키로망대,상,7461.0,7440.0,5771.0
2018-04-12,배추,10키로망대,상,6418.0,7461.0,5317.0
2018-04-13,배추,10키로망대,상,6794.0,6418.0,4891.0
2018-04-14,배추,10키로망대,상,8060.0,6794.0,4887.0
2018-04-15,배추,10키로망대,상,7821.0,8060.0,5725.0
2018-04-16,배추,10키로망대,상,7582.0,7821.0,5700.0
2018-04-17,배추,10키로망대,상,7097.0,7582.0,5857.5
2018-04-18,배추,10키로망대,상,6983.0,7097.0,6015.0
2018-04-19,배추,10키로망대,상,6255.0,6983.0,6243.0
2018-04-20,배추,10키로망대,상,7090.0,6255.0,6343.0
2018-04-21,배추,10키로망대,상,6947.0,7090.0,5761.0
2018-04-22,배추,10키로망대,상,7144.0,6947.0,6000.0
2018-04-23,배추,10키로망대,상,7341.0,7144.0,6825.0
2018-04-24,배추,10키로망대,상,6682.0,7341.0,6912.5
2018-04-25,배추,10키로망대,상,6303.0,6682.0,7000.0
2018-04-26,배추,10키로망대,상,6604.0,6303.0,7461.0
2018-04-27,배추,10키로망대,상,6257.0,6604.0,7812.0
2018-04-28,배추,10키로망대,상,6823.0,6257.0,7404.0
2018-04-29,배추,10키로망대,상,6482.0,6823.0,6654.0
2018-04-30,배추,10키로망대,상,6141.0,6482.0,5346.0
2018-05-01,배추,10키로망대,상,5790.0,6141.0,5237.7
2018-05-02,배추,10키로망대,상,5754.0,6051.4,5129.5
2018-05-03,배추,10키로망대,상,5269.0,5961.8,5021.2
2018-05-04,배추,10키로망대,상,5419.0,5872.2,4912.9
2018-05-05,배추,10키로망대,상,5741.0,5782.6,4804.6
2018-05-06,배추,10키로망대,상,5816.0,5693.0,4696.4
2018-05-07,배추,10키로망대,상,5891.0,5603.4,4588.1
2018-05-08,배추,10키로망대,상,5918.0,5513.8,4479.8
2018-05-09,배추,10키로망대,상,5278.0,5424.2,4371.5
2018-05-10,배추,10키로망대,상,5245.0,5334.6,4263.3
2018-05-11,배추,10키로망대,상,5478.0,5245.0,4155.0
2018-05-12,배추,10키로망대,상,5982.0,5478.0,3828.0
2018-05-13,배추,10키로망대,상,5934.5,5982.0,3612.0
2018-05-14,배추,10키로망대,상,5887.0,5934.5,2506.0
2018-05-15,배추,10키로망대,상,5275.0,5887.0,3071.0
2018-05-16,배추,10키로망대,상,4725.0,5275.0,3636.0
2018-05-17,배추,10키로망대,상,4036.0,4725.0,3650.0
2018-05-18,배추,10키로망대,상,2824.0,4036.0,3360.0
2018-05-19,배추,10키로망대,상,3047.0,2824.0,2965.0
2018-05-20,배추,10키로망대,상,3243.5,3047.0,3060.0
2018-05-21,배추,10키로망대,상,3440.0,3243.5,3427.0
2018-05-22,배추,10키로망대,상,3472.0,3440.0,3581.5
2018-05-23,배추,10키로망대,상,3103.0,3472.0,3736.0
2018-05-24,배추,10키로망대,상,3324.0,3103.0,4299.0
2018-05-25,배추,10키로망대,상,4146.0,3324.0,3377.0
2018-05-26,배추,10키로망대,상,4385.0,4146.0,3212.0
2018-05-27,배추,10키로망대,상,4266.0,4385.0,3239.0
2018-05-28,배추,10키로망대,상,4147.0,4266.0,3196.0
2018-05-29,배추,10키로망대,상,4218.0,4147.0,3065.0
2018-05-30,배추,10키로망대,상,3683.0,4218.0,2934.0
2018-05-31,배추,10키로망대,상,3789.0,3683.0,2659.0
2018-06-01,배추,10키로망대,상,3948.0,3789.0,2980.0
2018-06-02,배추,10키로망대,상,3640.0,3776.4,2914.5
2018-06-03,배추,10키로망대,상,3351.5,3763.7,2849.0
2018-06-04,배추,10키로망대,상,3063.0,3751.1,2783.5
2018-06-05,배추,10키로망대,상,3844.0,3738.5,2718.0
2018-06-06,배추,10키로망대,상,3114.0,3725.8,2652.5
2018-06-07,배추,10키로망대,상,2912.0,3713.2,2587.0
2018-06-08,배추,10키로망대,상,3145.0,3700.5,2521.5
2018-06-09,배추,10키로망대,상,3095.0,3687.9,2456.0
2018-06-10,배추,10키로망대,상,3372.5,3675.3,2390.5
2018-06-11,배추,10키로망대,상,3650.0,3662.6,2325.0
2018-06-12,배추,10키로망대,상,3761.0,3650.0,2664.0
2018-06-13,배추,10키로망대,상,3816.0,3761.0,3003.0
2018-06-14,배추,10키로망대,상,4631.0,3816.0,3406.0
2018-06-15,배추,10키로망대,상,4544.0,4631.0,3490.0
2018-06-16,배추,10키로망대,상,4879.0,4544.0,2839.0
2018-06-17,배추,10키로망대,상,4344.0,4879.0,3382.0
2018-06-18,배추,10키로망대,상,3809.0,4344.0,3063.0
2018-06-19,배추,10키로망대,상,3896.0,3809.0,3085.5
2018-06-20,배추,10키로망대,상,3675.0,3896.0,3108.0
2018-06-21,배추,10키로망대,상,3946.0,3675.0,3494.0
2018-06-22,배추,10키로망대,상,4017.0,3946.0,3313.0
2018-06-23,배추,10키로망대,상,4701.0,4017.0,3395.0
2018-06-24,배추,10키로망대,상,5027.5,4701.0,3232.0
2018-06-25,배추,10키로망대,상,5354.0,5027.5,3008.0
2018-06-26,배추,10키로망대,상,6209.0,5354.0,3505.5
2018-06-27,배추,10키로망대,상,6015.0,6209.0,4003.0
2018-06-28,배추,10키로망대,상,4704.0,6015.0,3918.0
2018-06-29,배추,10키로망대,상,3888.0,4704.0,3215.0
2018-06-30,배추,10키로망대,상,3322.0,3888.0,3212.0
2018-07-01,배추,10키로망대,상,4658.5,3322.0,3357.0
2018-07-02,배추,10키로망대,상,5995.0,3625.6,3464.5
2018-07-03,배추,10키로망대,상,5259.0,3929.2,3572.0
2018-07-04,배추,10키로망대,상,4630.0,4232.8,3679.5
2018-07-05,배추,10키로망대,상,3672.0,4536.4,3787.0
2018-07-06,배추,10키로망대,상,4619.0,4840.0,3894.5
2018-07-07,배추,10키로망대,상,6799.0,5143.6,4002.0
2018-07-08,배추,10키로망대,상,6650.5,5447.2,4109.5
2018-07-09,배추,10키로망대,상,6502.0,5750.8,4217.0
2018-07-10,배추,10키로망대,상,6358.0,6054.4,4324.5
2018-07-11,배추,10키로망대,상,8636.0,6358.0,4432.0
2018-07-12,배추,10키로망대,상,7303.0,8636.0,6246.0
2018-07-13,배추,10키로망대,상,5877.0,7303.0,10486.0
2018-07-14,배추,10키로망대,상,8334.0,5877.0,6771.0
2018-07-15,배추,10키로망대,상,7737.0,8334.0,6289.0
2018-07-16,배추,10키로망대,상,7140.0,7737.0,7282.0
2018-07-17,배추,10키로망대,상,7705.0,7140.0,8079.5
2018-07-18,배추,10키로망대,상,8182.0,7705.0,8877.0
2018-07-19,배추,10키로망대,상,7256.0,8182.0,9221.0
2018-07-20,배추,10키로망대,상,11180.0,7256.0,9574.0
2018-07-21,배추,10키로망대,상,10705.0,11180.0,10251.0
2018-07-22,배추,10키로망대,상,9618.5,10705.0,11916.0
2018-07-23,배추,10키로망대,상,8532.0,9618.5,16335.0
2018-07-24,배추,10키로망대,상,8941.0,8532.0,15859.0
2018-07-25,배추,10키로망대,상,12604.0,8941.0,15383.0
2018-07-26,배추,10키로망대,상,11726.0,12604.0,11139.0
2018-07-27,배추,10키로망대,상,12634.0,11726.0,14141.0
2018-07-28,배추,10키로망대,상,11722.0,12634.0,11404.0
2018-07-29,배추,10키로망대,상,11775.0,11722.0,10393.0
2018-07-30,배추,10키로망대,상,11828.0,11775.0,11027.0
2018-07-31,배추,10키로망대,상,12435.0,11828.0,11310.0
2018-08-01,배추,10키로망대,상,11825.0,12435.0,11593.0
2018-08-02,배추,10키로망대,상,10602.0,12236.1,11891.4
2018-08-03,배추,10키로망대,상,8291.0,12037.2,12189.8
2018-08-04,배추,10키로망대,상,8896.7,11838.3,12488.2
2018-08-05,배추,10키로망대,상,9502.3,11639.4,12786.6
2018-08-06,배추,10키로망대,상,10108.0,11440.5,13085.0
2018-08-07,배추,10키로망대,상,10914.0,11241.6,13383.4
2018-08-08,배추,10키로망대,상,11691.0,11042.7,13681.8
2018-08-09,배추,10키로망대,상,12356.0,10843.8,13980.2
2018-08-10,배추,10키로망대,상,10446.0,10644.9,14278.6
2018-08-11,배추,10키로망대,상,11261.0,10446.0,14577.0
2018-08-12,배추,10키로망대,상,12134.5,11261.0,16235.0
2018-08-13,배추,10키로망대,상,13008.0,12134.5,14214.0
2018-08-14,배추,10키로망대,상,15174.0,13008.0,15053.0
2018-08-15,배추,10키로망대,상,16841.0,15174.0,15892.0
2018-08-16,배추,10키로망대,상,17085.0,16841.0,13866.0
2018-08-17,배추,10키로망대,상,18410.0,17085.0,14858.0
2018-08-18,배추,10키로망대,상,20659.0,18410.0,13401.0
2018-08-19,배추,10키로망대,상,19049.0,20659.0,13528.0
2018-08-20,배추,10키로망대,상,17439.0,19049.0,15688.0
2018-08-21,배추,10키로망대,상,19494.0,17439.0,15553.0
2018-08-22,배추,10키로망대,상,20025.0,19494.0,15418.0
2018-08-23,배추,10키로망대,상,22998.0,20025.0,14191.0
2018-08-24,배추,10키로망대,상,22995.0,22998.0,11738.0
2018-08-25,배추,10키로망대,상,20754.0,22995.0,10992.0
2018-08-26,배추,10키로망대,상,18354.0,20754.0,16171.0
2018-08-27,배추,10키로망대,상,15954.0,18354.0,15944.0
2018-08-28,배추,10키로망대,상,16713.0,15954.0,16238.5
2018-08-29,배추,10키로망대,상,13212.0,16713.0,16533.0
2018-08-30,배추,10키로망대,상,10935.0,13212.0,14542.0
2018-08-31,배추,10키로망대,상,12749.0,10935.0,17742.0
2018-09-01,배추,10키로망대,상,13221.0,12749.0,17461.0
2018-09-02,배추,10키로망대,상,11229.0,12664.5,17294.6
2018-09-03,배추,10키로망대,상,9237.0,12580.0,17128.3
2018-09-04,배추,10키로망대,상,12054.0,12495.5,16961.9
2018-09-05,배추,10키로망대,상,11422.0,12411.0,16795.5
2018-09-06,배추,10키로망대,상,9666.0,12326.5,16629.2
2018-09-07,배추,10키로망대,상,10736.0,12242.0,16462.8
2018-09-08,배추,10키로망대,상,9138.0,12157.5,16296.5
2018-09-09,배추,10키로망대,상,10521.0,12073.0,16130.1
2018-09-10,배추,10키로망대,상,11904.0,11988.5,15963.7
2018-09-11,배추,10키로망대,상,10557.0,11904.0,15797.4
2018-09-12,배추,10키로망대,상,10634.0,10557.0,15631.0
2018-09-13,배추,10키로망대,상,11801.0,10634.0,16855.0
2018-09-14,배추,10키로망대,상,9760.0,11801.0,15147.0
2018-09-15,배추,10키로망대,상,10593.0,9760.0,13742.0
2018-09-16,배추,10키로망대,상,9339.0,10593.0,13623.0
2018-09-17,배추,10키로망대,상,8085.0,9339.0,11643.0
2018-09-18,배추,10키로망대,상,8933.0,8085.0,13606.0
2018-09-19,배추,10키로망대,상,9346.0,8933.0,15569.0
2018-09-20,배추,10키로망대,상,8580.0,9346.0,13607.0
2018-09-21,배추,10키로망대,상,8402.0,8580.0,13644.0
2018-09-22,배추,10키로망대,상,9565.0,8402.0,12400.0
2018-09-23,배추,10키로망대,상,9276.4,9565.0,13776.0
2018-09-24,배추,10키로망대,상,8987.8,9276.4,13010.0
2018-09-25,배추,10키로망대,상,8699.2,8987.8,12967.5
2018-09-26,배추,10키로망대,상,8410.6,8699.2,12925.0
2018-09-27,배추,10키로망대,상,8122.0,8410.6,12349.0
2018-09-28,배추,10키로망대,상,4927.0,8122.0,13207.0
2018-09-29,배추,10키로망대,상,5046.0,4927.0,13299.0
2018-09-30,배추,10키로망대,상,5453.0,5046.0,13598.0
2018-10-01,배추,10키로망대,상,5860.0,5027.7,11432.0
2018-10-02,배추,10키로망대,상,5476.0,5009.5,10997.4
2018-10-03,배추,10키로망대,상,5455.0,4991.2,10562.8
2018-10-04,배추,10키로망대,상,5668.0,4972.9,10128.2
2018-10-05,배추,10키로망대,상,6949.0,4954.6,9693.6
2018-10-06,배추,10키로망대,상,11608.0,4936.4,9259.0
2018-10-07,배추,10키로망대,상,8843.5,4918.1,8824.4
2018-10-08,배추,10키로망대,상,6079.0,4899.8,8389.8
2018-10-09,배추,10키로망대,상,4532.0,4881.5,7955.2
2018-10-10,배추,10키로망대,상,4845.0,4863.3,7520.6
2018-10-11,배추,10키로망대,상,5010.0,4845.0,7086.0
2018-10-12,배추,10키로망대,상,4552.0,5010.0,6836.0
2018-10-13,배추,10키로망대,상,4673.0,4552.0,5150.0
2018-10-14,배추,10키로망대,상,5084.0,4673.0,4038.0
2018-10-15,배추,10키로망대,상,5495.0,5084.0,3986.0
2018-10-16,배추,10키로망대,상,5527.0,5495.0,3763.5
2018-10-17,배추,10키로망대,상,6606.0,5527.0,3541.0
2018-10-18,배추,10키로망대,상,5807.0,6606.0,3795.0
2018-10-19,배추,10키로망대,상,6400.0,5807.0,3123.0
2018-10-20,배추,10키로망대,상,4972.0,6400.0,3380.0
2018-10-21,배추,10키로망대,상,5127.5,4972.0,3892.0
2018-10-22,배추,10키로망대,상,5283.0,5127.5,3828.0
2018-10-23,배추,10키로망대,상,4787.0,5283.0,3750.5
2018-10-24,배추,10키로망대,상,4658.0,4787.0,3673.0
2018-10-25,배추,10키로망대,상,5469.0,4658.0,3171.0
2018-10-26,배추,10키로망대,상,5665.0,5469.0,3421.0
2018-10-27,배추,10키로망대,상,5992.0,5665.0,3330.0
2018-10-28,배추,10키로망대,상,5957.5,5992.0,3348.0
2018-10-29,배추,10키로망대,상,5923.0,5957.5,3051.0
2018-10-30,배추,10키로망대,상,5885.0,5923.0,3202.5
2018-10-31,배추,10키로망대,상,5837.0,5885.0,3354.0
2018-11-01,배추,10키로망대,상,5551.0,5837.0,3717.0
2018-11-02,배추,10키로망대,상,5517.0,5785.5,3890.3
2018-11-03,배추,10키로망대,상,5363.0,5734.0,4063.6
2018-11-04,배추,10키로망대,상,5319.0,5682.5,4236.9
2018-11-05,배추,10키로망대,상,5275.0,5631.0,4410.2
2018-11-06,배추,10키로망대,상,5039.0,5579.5,4583.5
2018-11-07,배추,10키로망대,상,4523.0,5528.0,4756.8
2018-11-08,배추,10키로망대,상,6110.0,5476.5,4930.1
2018-11-09,배추,10키로망대,상,6519.0,5425.0,5103.4
2018-11-10,배추,10키로망대,상,5322.0,5373.5,5276.7
2018-11-11,배추,10키로망대,상,5149.0,5322.0,5450.0
2018-11-12,배추,10키로망대,상,4976.0,5149.0,5540.0
2018-11-13,배추,10키로망대,상,4777.0,4976.0,5228.5
2018-11-14,배추,10키로망대,상,4825.0,4777.0,4917.0
2018-11-15,배추,10키로망대,상,5855.0,4825.0,4397.0
2018-11-16,배추,10키로망대,상,5385.0,5855.0,4623.0
2018-11-17,배추,10키로망대,상,5204.0,5385.0,5055.0
2018-11-18,배추,10키로망대,상,4821.0,5204.0,5636.0
2018-11-19,배추,10키로망대,상,4438.0,4821.0,5472.0
2018-11-20,배추,10키로망대,상,3987.0,4438.0,5255.0
2018-11-21,배추,10키로망대,상,4858.0,3987.0,5038.0
2018-11-22,배추,10키로망대,상,5664.0,4858.0,4954.0
2018-11-23,배추,10키로망대,상,5721.0,5664.0,5448.0
2018-11-24,배추,10키로망대,상,4413.0,5721.0,6122.0
2018-11-25,배추,10키로망대,상,4457.0,4413.0,7235.0
2018-11-26,배추,10키로망대,상,4501.0,4457.0,5853.0
2018-11-27,배추,10키로망대,상,3755.0,4501.0,5439.0
2018-11-28,배추,10키로망대,상,3954.0,3755.0,5025.0
2018-11-29,배추,10키로망대,상,4532.0,3954.0,4267.0
2018-11-30,배추,10키로망대,상,5757.0,4532.0,4723.0
2018-12-01,배추,10키로망대,상,4774.0,5757.0,5254.0
2018-12-02,배추,10키로망대,상,4672.5,5637.0,5263.7
2018-12-03,배추,10키로망대,상,4571.0,5517.0,5273.5
2018-12-04,배추,10키로망대,상,4289.0,5397.0,5283.2
2018-12-05,배추,10키로망대,상,4275.0,5277.0,5292.9
2018-12-06,배추,10키로망대,상,3790.0,5157.0,5302.6
2018-12-07,배추,10키로망대,상,4279.0,5037.0,5312.4
2018-12-08,배추,10키로망대,상,3981.0,4917.0,5322.1
2018-12-09,배추,10키로망대,상,4269.0,4797.0,5331.8
2018-12-10,배추,10키로망대,상,4557.0,4677.0,5341.5
2018-12-11,배추,10키로망대,상,4869.0,4557.0,5351.3
2018-12-12,배추,10키로망대,상,4827.0,4869.0,5361.0
2018-12-13,배추,10키로망대,상,4011.0,4827.0,5357.0
2018-12-14,배추,10키로망대,상,3278.0,4011.0,5512.0
2018-12-15,배추,10키로망대,상,2659.0,3278.0,5009.0
2018-12-16,배추,10키로망대,상,3100.0,2659.0,5856.0
2018-12-17,배추,10키로망대,상,3541.0,3100.0,6521.0
2018-12-18,배추,10키로망대,상,3240.0,3541.0,6208.0
2018-12-19,배추,10키로망대,상,2761.0,3240.0,5895.0
2018-12-20,배추,10키로망대,상,2789.0,2761.0,5439.0
2018-12-21,배추,10키로망대,상,2747.0,2789.0,5029.0
2018-12-22,배추,10키로망대,상,3484.0,2747.0,4998.0
2018-12-23,배추,10키로망대,상,3382.5,3484.0,5279.0
2018-12-24,배추,10키로망대,상,3281.0,3382.5,5162.0
2018-12-25,배추,10키로망대,상,2963.0,3281.0,5298.5
2018-12-26,배추,10키로망대,상,2936.0,2963.0,5435.0
2018-12-27,배추,10키로망대,상,2935.0,2936.0,5348.0
2018-12-28,배추,10키로망대,상,3075.0,2935.0,5285.0
2018-12-29,배추,10키로망대,상,3342.0,3075.0,5115.0
2018-12-30,배추,10키로망대,상,3996.0,3342.0,5346.0
2018-12-31,배추,10키로망대,상,4650.0,3996.0,5672.0
2019-01-01,배추,10키로망대,상,4240.3,4650.0,5646.5
2019-01-02,배추,10키로망대,상,3830.7,4462.5,5620.9
2019-01-03,배추,10키로망대,상,3421.0,4275.0,5595.4
2019-01-04,배추,10키로망대,상,2791.0,4087.5,5569.8
2019-01-05,배추,10키로망대,상,3209.0,3900.0,5544.3
2019-01-06,배추,10키로망대,상,3096.0,3712.5,5518.7
2019-01-07,배추,10키로망대,상,2983.0,3525.0,5493.2
2019-01-08,배추,10키로망대,상,2788.0,3337.5,5467.6
2019-01-09,배추,10키로망대,상,2522.0,3150.0,5442.1
2019-01-10,배추,10키로망대,상,2775.0,2962.5,5416.5
2019-01-11,배추,10키로망대,상,2856.0,2775.0,5391.0
2019-01-12,배추,10키로망대,상,2479.0,2856.0,5505.0
2019-01-13,배추,10키로망대,상,2704.0,2479.0,5173.0
2019-01-14,배추,10키로망대,상,2929.0,2704.0,5173.0
2019-01-15,배추,10키로망대,상,3323.0,2929.0,5316.5
2019-01-16,배추,10키로망대,상,3184.0,3323.0,5460.0
2019-01-17,배추,10키로망대,상,2754.0,3184.0,5580.0
2019-01-18,배추,10키로망대,상,2503.0,2754.0,5457.0
2019-01-19,배추,10키로망대,상,2556.0,2503.0,5375.0
2019-01-20,배추,10키로망대,상,2609.0,2556.0,5108.0
2019-01-21,배추,10키로망대,상,2662.0,2609.0,5043.0
2019-01-22,배추,10키로망대,상,2702.0,2662.0,5270.5
2019-01-23,배추,10키로망대,상,2718.0,2702.0,5498.0
2019-01-24,배추,10키로망대,상,2656.0,2718.0,5602.0
2019-01-25,배추,10키로망대,상,2683.0,2656.0,5389.0
2019-01-26,배추,10키로망대,상,3104.0,2683.0,5498.0
2019-01-27,배추,10키로망대,상,3118.0,3104.0,5498.0
2019-01-28,배추,10키로망대,상,3132.0,3118.0,7204.0
2019-01-29,배추,10키로망대,상,3035.0,3132.0,7876.5
2019-01-30,배추,10키로망대,상,2593.0,3035.0,8549.0
2019-01-31,배추,10키로망대,상,2549.0,2593.0,8933.0
2019-02-01,배추,10키로망대,상,2997.0,2549.0,8442.0
2019-02-02,배추,10키로망대,상,3355.0,2594.1,8395.3
2019-02-03,배추,10키로망대,상,3355.0,2639.2,8348.6
2019-02-04,배추,10키로망대,상,3355.0,2684.3,8301.9
2019-02-05,배추,10키로망대,상,3359.2,2729.4,8255.2
2019-02-06,배추,10키로망대,상,3363.5,2774.5,8208.5
2019-02-07,배추,10키로망대,상,3367.8,2819.5,8161.8
2019-02-08,배추,10키로망대,상,3372.0,2864.6,8115.1
2019-02-09,배추,10키로망대,상,3095.0,2909.7,8068.4
2019-02-10,배추,10키로망대,상,3070.0,2954.8,8021.7
2019-02-11,배추,10키로망대,상,3045.0,2999.9,7975.0
2019-02-12,배추,10키로망대,상,2930.0,3045.0,7727.0
2019-02-13,배추,10키로망대,상,2775.0,2930.0,7479.0
2019-02-14,배추,10키로망대,상,2804.0,2775.0,6839.0
2019-02-15,배추,10키로망대,상,2682.0,2804.0,7497.0
2019-02-16,배추,10키로망대,상,2527.0,2682.0,7497.0
2019-02-17,배추,10키로망대,상,2588.5,2527.0,7456.5
2019-02-18,배추,10키로망대,상,2650.0,2588.5,7416.0
2019-02-19,배추,10키로망대,상,2799.0,2650.0,7375.5
2019-02-20,배추,10키로망대,상,2764.0,2799.0,7335.0
2019-02-21,배추,10키로망대,상,2535.0,2764.0,6836.0
2019-02-22,배추,10키로망대,상,2557.0,2535.0,7379.0
2019-02-23,배추,10키로망대,상,2489.0,2557.0,7579.0
2019-02-24,배추,10키로망대,상,2382.5,2489.0,7892.0
2019-02-25,배추,10키로망대,상,2276.0,2382.5,7735.0
2019-02-26,배추,10키로망대,상,2378.0,2276.0,7799.0
2019-02-27,배추,10키로망대,상,2565.0,2378.0,7863.0
